,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs,calib_wse_ft
432,2011-10-01,0.98,17.78,10,2011,0.25,3.41,4.5907560894661845,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,1456.5175694138295,3807.261917720035,7349.125176878481,653.0254167120202,653.1060024066667,0,0,0,0.0,473.35736661059127,716.5765748000127,0.0,653.1060024066667,3283.9808255283615,
433,2011-11-01,1.23,11.56,11,2011,0.22556528,1.8,2.2683708692729394,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,657.9714604721017,3480.7612955265754,5893.235505987945,652.6009516194082,780.2171177991438,0,0,0,77.33168139914926,329.2444530774022,527.6764475975979,0.0,857.5487991982931,2313.4384700888295,
434,2011-12-01,0.07,9.06,12,2011,0.21556528,0.93,1.4481030796696597,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,388.89704390540646,3222.6742642723034,4796.3656231572895,652.2783428303404,40.59475169737878,0,0,0,92.38240247903441,148.7338417282945,423.141734806672,0.0,132.9771541764132,1229.8470370070681,
435,2012-01-01,2.2,10.0,1,2012,0.22556528,1.24,1.7984422222982128,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.40155777770178736,0.40155777770178736,0.0,0.0,0.8952800818381631,0.0,496.17336398719493,3310.687601761081,5170.422307484594,652.3883595022013,1181.2360695803586,0,0,0,4.806662920216985,78.70390910448613,344.3850951633786,0.0,1186.0427325005755,811.9860481732711,
436,2012-02-01,0.92,10.72,2,2012,0.24556528,1.68,2.194024084775437,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,591.0173529457469,3232.5115683836557,4838.174165630536,652.2906394604796,507.4621299028609,0,0,0,139.86545989986627,112.1595312600887,371.2428364095013,0.0,647.3275898027272,979.5757316567849,
437,2012-03-01,3.06,10.72,3,2012,0.27,3.41,2.4123381892153812,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.6476618107846188,0.6476618107846188,0.0,0.0,0.8311000419165571,0.0,680.980819345918,3387.489311690955,5496.829574686561,652.4843616396137,1648.0072670843579,0,0,0,60.08657033800545,111.03407422887037,347.3870011917212,0.0,1708.0938374223633,1049.4384283663385,
438,2012-04-01,2.45,13.44,4,2012,0.28556528,4.8,3.5887194619066975,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,1037.5699980622503,3469.4380847846587,5845.1118603347995,652.5867976059808,1382.7435015961194,0,0,0,195.13397894373622,153.9350860779388,394.6792894677592,0.0,1577.8774805398557,1229.595194891616,
439,2012-05-01,0.0,16.22,5,2012,0.29556528,6.2,4.811710151450632,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,1246.9913752715215,3109.8915005815447,4317.038877471565,652.137364375727,0.0,0,0,0,163.72515262169276,234.54174100969365,419.6863964129827,0.0,163.72515262169276,1691.7981354849267,
440,2012-06-01,0.19,18.44,6,2012,0.30556528,6.9,5.880431613193937,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,1054.1141004370756,2151.0953680446673,2576.643052067001,651.4340635786964,98.44563089643462,0,0,0,0.0,281.8812501580329,309.96883087144397,0.0,98.44563089643462,1838.8414563009983,
441,2012-07-01,0.0,19.78,7,2012,0.30556528,7.44,6.42725096330375,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,643.9492726127623,1202.2855985354424,1110.8977690225124,650.5746937121935,0.0,0,0,0,11.656555192522935,238.28152009127936,185.0062177086563,0.0,11.656555192522935,1477.4018382370114,
442,2012-08-01,0.0,20.83,8,2012,0.29,6.51,6.506502818508746,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,258.0121743777323,475.85410763602914,241.62049776601873,649.5369344394801,0.0,0,0,0,0.0,145.564139096726,79.76385954700537,0.0,0.0,869.2772712564937,
443,2012-09-01,0.0,19.17,9,2012,0.28,5.1,5.661412861739863,2012,11.1,18.449111111111108,0.6016550029510607,1.204936100504692,0.0,0.0,0.0,0.0,1.0,0.0,47.17844051449886,100.0,0.0,649.0,0.0,0,0,0,0.0,58.32341402822574,17.34865618142733,0.0,0.0,333.68424458738536,
444,2012-10-01,0.45,17.61,10,2012,0.25,3.41,4.533998492432902,2013,12.510000000000002,18.449111111111108,0.6780814492718712,0.6016550029510607,0.0,0.0,0.0,0.0,1.0,1665.316936494312,570.5209001535743,1509.9808289017,1614.9712433525501,651.0066538859345,7.497390333749999,0,0,0,0.0,10.66464296101298,0.0,0.0,1672.814326828062,57.84308347551184,
445,2012-11-01,2.39,13.56,11,2012,0.22556528,1.8,2.870843493599512,2013,12.510000000000002,18.449111111111108,0.6780814492718712,0.6016550029510607,0.0,0.0,0.0,0.0,1.0,1688.2868252735434,596.4215881848988,2493.016102819713,3089.52415422957,651.6620107352131,601.26641006901,0,0,0,0.4432690570161099,128.96572323249538,115.95697013647973,0.0,2289.9965043995694,815.4435935225495,
446,2012-12-01,7.24,9.11,12,2012,0.21556528,0.93,1.462497158842138,2013,12.510000000000002,18.449111111111108,0.6780814492718712,0.6016550029510607,3.834588345277443,3.834588345277443,1.942914495880419,264379.69538481184,0.0,1267.1721976542922,487.4990529473793,4000.0,9980.000000000176,653.7,3007.192697280546,0,0,0,35.54874199452865,0.0,221.83172707411745,0.0,268689.60902174126,818.2533152590163,
447,2013-01-01,0.63,8.22,1,2013,0.22556528,1.24,1.2622415866475638,2013,12.510000000000002,18.449111111111108,0.6780814492718712,0.6016550029510607,3.2023467586298793,0.0,0.0,0.0,0.16487860748500227,1091.069717013514,420.74719554918795,4000.0,9980.000000000176,653.7,419.85385869,0,0,0,177.79459409879092,18.16941005765789,716.5765748000127,0.0,1688.718169802305,1222.2450378050498,
448,2013-02-01,0.4,9.5,2,2013,0.24556528,1.68,1.7939302458747663,2013,12.510000000000002,18.449111111111108,0.6780814492718712,0.6016550029510607,1.8084165127551128,0.0,0.0,0.0,0.5283935718987147,505.3375531431007,593.696236901194,3971.366701239997,9589.155471926111,653.59978345434,266.5738785333333,0,0,0,24.823067192902155,50.25525659420185,716.5765748000127,0.0,796.7344988693362,1187.5790269434026,
