,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs,calib_wse_ft
0,1975-10-01,1.56,15.56,10,1975,0.25,3.41,3.849454176212417,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,471.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
1,1975-11-01,0.28,11.17,11,1975,0.225578822,1.8,2.1509127300426876,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0216835467702767,5.7,0.0,471.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2,1975-12-01,0.31,9.17,12,1975,0.215578822,0.93,1.4797617734123483,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7028868423708654,5.7,0.0,471.75,0.25414757775225,0.0,0.0,0.0,0.0,0.21216865502134408,0.0,0.0,0.25414757775225,1.233852201791621,
3,1976-01-01,0.22,9.33,1,1976,0.225578822,1.24,1.5966038764114867,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7583868412954563,5.7,0.0,471.75,0.1803627971145,0.0,0.0,0.0,0.021915650366665932,0.14596550609966677,0.0,0.0,0.20227844748116594,0.8488523484705321,
4,1976-02-01,1.03,10.17,2,1976,0.245578822,1.68,2.013650078710826,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9564837873876423,5.7,0.0,471.75,0.84442582285425,0.0,0.0,0.0,0.015553042195698405,0.1574909536443008,0.0,0.0,0.8599788650499485,0.9158777949397571,
5,1976-03-01,1.94,11.22,3,1976,0.27,3.41,2.5925012458405017,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.8419405054289129,8.525853594327188,0.5081757668547233,471.777183169748,1.5904719381915,0.0,0.0,0.0,0.07281651573440617,0.19862889968354064,0.0,0.0,1.6632884539259063,1.155112687071183,
6,1976-04-01,1.02,12.56,4,1976,0.285578822,4.8,3.253140472983552,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5452417246671872,5.7,0.0,471.75,1.2507988342127565,0.0,0.0,0.0,0.1371495539075223,0.38250791147766044,0.08014226686878916,0.0,1.3879483881202788,2.3045906837753627,
7,1976-05-01,0.0,17.33,5,1976,0.29557882199999996,6.2,5.249954856293684,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.4937285567395,5.7,0.0,471.75,0.0,0.0,0.0,0.0,0.10785886756065073,0.3208937439013256,0.0,0.0,0.10785886756065073,1.8661354685685128,
8,1976-06-01,0.07,19.83,6,1976,0.30557882199999997,6.9,6.44780289696766,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.062706376059639,5.7,0.0,471.75,0.05738816271825001,0.0,0.0,0.0,0.0,0.5178619500571268,0.0,0.0,0.05738816271825001,3.0115905067966264,
9,1976-07-01,0.0,21.22,7,1976,0.30557882199999997,7.44,7.0150518729933315,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3321496396718326,5.7,0.0,471.75,0.0,0.0,0.0,0.0,0.004948695244085856,0.6360191417274305,0.0,0.0,0.004948695244085856,3.6987255177870693,
