,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs,calib_wse_ft
0,1975-10-01,1.56,15.56,10,1975,0.25,3.41,3.849568645855076,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,649.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,,
1,1975-11-01,0.28,11.17,11,1975,0.22556528,1.8,2.150888707529258,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.924072562743817,100.0,0.0,649.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,
2,1975-12-01,0.31,9.17,12,1975,0.21556528,0.93,1.4797700538491128,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.331417115409273,100.0,0.0,649.0,5.164868896583333,0,0,0,0.0,4.0517200696832365,0.0,0.0,5.164868896583333,21.97579263242705,
3,1976-01-01,0.22,9.33,1,1976,0.22556528,1.24,1.5966138931488114,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.305115776240095,100.0,0.0,649.0,3.6653908298333335,0,0,0,0.507538583854329,2.7875054644663138,0.0,0.0,4.172929413687663,15.118922579875587,
4,1976-02-01,1.03,10.17,2,1976,0.24556528,1.68,2.013653911500544,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.095813577178113,101.8793556104499,1.2081571781463651,649.0026847937293,17.160693430583333,0,0,0,0.3601886724127497,3.0076091486096237,0.0,0.0,17.520882102996083,16.312724924849718,
5,1976-03-01,1.94,11.22,3,1976,0.27,3.41,2.5926270268505154,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,26.571488579581523,122.98639937512417,14.776971026865532,649.0328377133931,32.929529648159644,0,0,0,1.6863378753869644,3.864492889980371,0.08674720766895348,0.0,34.615867523546605,21.04705367482744,
6,1976-04-01,1.02,12.56,4,1976,0.28556528,4.8,3.2531185395945976,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.333509556223184,108.20451526446514,5.274331241441878,649.0117207360921,20.90041294877619,0,0,0,3.235901468026049,6.006460483931937,1.061005138712439,0.0,24.13631441680224,33.6389542022259,
7,1976-05-01,0.0,17.33,5,1976,0.29556528,6.2,5.249848700057434,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.74873916714528,100.0,0.0,649.0,0.0,0,0,0,2.053830639730237,6.630812778019726,0.3787036287928911,0.0,2.053830639730237,36.3430259630358,
8,1976-06-01,0.07,19.83,6,1976,0.30556528,6.9,6.447654670397399,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.730455586644986,100.0,0.0,649.0,1.1662607185833334,0,0,0,0.0,9.889362134992664,0.0,0.0,1.1662607185833334,53.63810130213795,
9,1976-07-01,0.0,21.22,7,1976,0.30556528,7.44,7.0148777276008625,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58.45731439667385,100.0,0.0,649.0,0.0,0,0,0,0.114605486676784,12.14571992450736,0.0,0.0,0.114605486676784,65.87617551115234,
10,1976-08-01,0.96,20.17,8,1976,0.29,6.51,6.250893310928268,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,52.09077759106889,100.0,0.0,649.0,15.994432712,0,0,0,0.0,13.214221998470242,0.0,0.0,15.994432712,71.67153639514409,
11,1976-09-01,1.33,20.44,9,1976,0.28,5.1,6.136307014799521,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,51.135891789996016,100.0,0.0,649.0,22.158953653083334,0,0,0,1.5717323887101804,11.77507222604275,0.0,0.0,23.730686041793515,63.865849817111645,
12,1976-10-01,1.01,18.17,10,1976,0.25,3.41,4.720964694424893,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,39.34137245354077,100.0,0.0,649.0,16.827476082416666,0,0,0,1.029200643773781,11.559221171494784,0.0,0.0,17.856676726190447,62.6951129614908,
13,1976-11-01,1.16,14.0,11,1976,0.22556528,1.8,3.0033874709513584,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,25.028228924594654,100.0,0.0,649.0,19.326606193666667,0,0,0,0.7815734212116683,8.8930809547277,0.0,0.0,20.108179614878335,48.23445340826847,
14,1976-12-01,1.05,9.17,12,1976,0.21556528,0.93,1.4797700538491128,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,12.331417115409273,100.0,0.0,649.0,17.493910778750003,0,0,0,0.8976486817876587,5.657608062421456,0.0,0.0,18.39155946053766,30.68583698701611,
15,1977-01-01,1.61,8.44,1,1977,0.22556528,1.24,1.3285135753234862,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.28148642467651386,0.28148642467651386,0.0,0.0,0.9265927918903776,0.0,13.261900699244238,119.79012585714858,12.722223765309803,649.0282716083674,26.82399652741667,0,0,0,0.8125268240319325,2.5828824707295253,0.0,0.0,27.636523351448602,14.9142995861388,
16,1977-02-01,1.13,11.83,2,1977,0.24556528,1.68,2.558043889021129,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,27.732633177054364,130.09612522793725,19.34750907510252,649.0429944646113,22.55262366218872,0,0,0,1.2458744635156298,2.997840420316202,0.9134716963511882,0.0,23.79849812570435,17.17321281591163,
17,1977-03-01,2.03,10.5,3,1977,0.27,3.41,2.3330111006559213,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,28.213601232512538,145.11856145689325,29.004789508002794,649.0644550877955,44.00054014304001,0,0,0,1.047485145521873,6.268936149153456,1.3891755294537955,0.0,45.04802528856189,35.390744855661616,
18,1977-04-01,0.06,14.78,4,1977,0.28556528,4.8,4.099748139063759,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,34.16456782553132,100.0,0.0,649.0,1.4506806665528222,0,0,0,2.0436607680394507,6.377658534445902,2.082580432709381,0.0,3.4943414345922728,36.67384019966782,
19,1977-05-01,1.27,13.89,5,1977,0.29556528,6.2,3.892013918789505,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,32.433449323245874,100.0,0.0,649.0,21.159301608583334,0,0,0,0.06737869934208701,7.722869043639338,0.0,0.0,21.22668030792542,41.88743686917066,
20,1977-06-01,0.0,19.94,6,1977,0.30556528,6.9,6.4925428260034295,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,54.10452355002858,100.0,0.0,649.0,0.0,0,0,0,0.9827705395433849,7.3315513029776005,0.0,0.0,0.9827705395433849,39.765000626223475,
21,1977-07-01,0.0,21.39,7,1977,0.30556528,7.44,7.084250331719273,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,59.03541943099394,100.0,0.0,649.0,0.0,0,0,0,0.0,12.230277642590757,0.0,0.0,0.0,66.33480119261934,
22,1977-08-01,0.0,21.67,8,1977,0.29,6.51,6.831824009974814,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,56.93186674979012,100.0,0.0,649.0,0.0,0,0,0,0.0,13.34490210823549,0.0,0.0,0.0,72.38032153922943,
23,1977-09-01,0.43,19.89,9,1977,0.28,5.1,5.930644192608331,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,49.42203493840276,100.0,0.0,649.0,7.164172985583334,0,0,0,0.0,12.86939596496172,0.0,0.0,7.164172985583334,69.80126271475184,
24,1977-10-01,0.21,17.83,10,1977,0.25,3.41,4.607449500358326,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,729.6955782187499,359.274489127683,935.7224358502251,672.9725731825127,650.1938891940717,3.49878215575,0,0,0,0.37205315746547374,11.17180541104991,0.0,0.0,733.5664135319654,60.59384034945267,
25,1977-11-01,1.22,13.17,11,1977,0.22556528,1.8,2.7533613318558303,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,622.5374863125,259.96449170878685,1133.0056336640625,997.0806838766741,650.4757223338058,190.1973587033802,0,0,0,0.18170037922732435,81.2136668733163,48.32027869994663,0.0,812.9165453951075,488.80843470094595,
26,1977-12-01,3.84,11.67,12,1977,0.21556528,0.93,2.199474012473044,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,1.640525987526956,1.640525987526956,0.0,0.0,0.5721767658457066,458.22841205624997,302.41275107654957,1649.9185679571972,1824.877851935796,651.0999457119715,724.8712947982708,0,0,0,9.877417531595807,33.62381519420121,71.59164942400689,0.0,1192.9771243861167,365.17995632699495,
27,1978-01-01,8.54,11.11,1,1978,0.22556528,1.24,2.1328145287994604,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.834588345277443,2.194062357750487,4.213123113450051,573295.5349884783,0.0,342.9058941,710.9381762664868,4000.0,9980.000000000176,653.7,2347.5669618970887,0,0,0,37.644352604060366,0.0,131.0285291150836,0.0,576023.6521970794,433.44128019163315,
28,1978-02-01,4.41,11.22,2,1978,0.24556528,1.68,2.357996969570794,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.834588345277443,0.0,2.0520030304292063,279223.78327191924,0.0,179.61737310000004,785.9989898569313,4000.0,9980.000000000176,653.7,2938.97701083,0,0,0,121.9149373267575,0.0,716.5765748000127,0.0,282464.292593176,1427.5147510664997,
29,1978-03-01,5.16,14.39,3,1978,0.27,3.41,3.735658257457268,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.834588345277443,0.0,1.4243417425427323,193815.5471153046,0.0,194.92567194375005,1245.2194191524227,4000.0,9980.000000000176,653.7,3438.8030330799998,0,0,0,152.62831855095246,0.0,716.5765748000127,0.0,197601.9041388793,1502.5755646569442,
30,1978-04-01,3.61,12.89,4,1978,0.28556528,4.8,3.3789688854616355,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.834588345277443,0.0,0.23103111453836433,31437.274164959257,0.0,189.82290566250003,1126.3229618205453,4000.0,9980.000000000176,653.7,2405.8292537633333,0,0,0,178.5855155834274,0.0,716.5765748000127,0.0,34211.511839968516,1961.7959939524353,
31,1978-05-01,0.0,17.83,5,1978,0.29556528,6.2,5.447208406637075,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,581.7153560625001,1769.4831571686227,3898.1063878796062,8589.152194556713,653.3433723575787,0.0,0,0,0,124.94064171631257,254.60426660171822,716.5765748000127,0.0,706.6559977788127,2097.5038032222765,
32,1978-06-01,0.0,19.72,6,1978,0.30556528,6.9,6.40276651479137,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,1453.2678369,2027.7864448104428,3800.456768415864,7256.234888876548,653.0015986894555,0.0,0,0,0,0.0,399.99003551060525,616.7119499009372,0.0,1453.2678369,2786.185142580165,
33,1978-07-01,0.0,21.67,7,1978,0.30556528,7.44,7.198511091443713,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,1903.3318229062495,2124.6044436845423,3541.7398126285652,6152.394203671403,652.6771747657857,0.0,0,0,0,0.0,458.3792554236559,521.0068078772962,0.0,1903.3318229062495,3007.1725081113946,
34,1978-08-01,0.0,21.72,8,1978,0.29,6.51,6.851188366609696,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,2386.0535131124993,1933.3554834278077,3386.312645292852,5491.828742494619,652.4828908066161,0.0,0,0,0,0.0,480.2648747644374,441.74965584030343,0.0,2386.0535131124993,3046.6189742892834,
35,1978-09-01,0.22,20.5,9,1978,0.28,5.1,6.15874295903856,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,2733.0416202374995,1749.1171784140115,3408.066594200708,5584.28302535301,652.5100832427509,124.12159317005077,0,0,0,0.0,437.0332237060217,394.3202234153292,0.0,2857.1632134075503,2764.7089305491586,
36,1978-10-01,0.0,18.89,10,1978,0.25,3.41,4.961349811271738,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,0.0,0.0,0.0,0.0,1.0,2608.5341229749997,1416.9366233998949,3427.13981629937,5665.344219272323,652.5339247703743,0.0,0,0,0,17.989131573942313,395.3863247986593,400.9585574169581,0.0,2626.523254548942,2545.462060629629,
37,1978-11-01,2.01,11.33,11,1978,0.22556528,1.8,2.1990865174753838,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,0.0,0.0,0.0,0.0,1.0,2216.6416725749996,680.6675349965349,3714.2742475341693,6885.66555202022,652.8928428094177,1147.6923535905914,0,0,0,0.0,320.2972167403296,406.7788532774691,0.0,3364.3340261655912,2144.0126934176938,
38,1978-12-01,1.18,7.17,12,1978,0.21556528,0.93,0.9040068869499674,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,0.2759931130500325,0.2759931130500325,0.0,0.0,0.9280253606909495,1345.0891917374997,289.3564580390247,3840.985667911699,7809.454366994724,653.1434498376909,730.2197629249755,0,0,0,166.33680109844363,142.78994321623279,494.3994625736474,0.0,2241.6457557609187,1317.856940786415,
39,1979-01-01,4.89,8.33,1,1979,0.22556528,1.24,1.2953775809855248,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,3.834588345277443,3.5585952322274106,0.03602718678706429,4902.3550385420585,0.0,895.0252057312499,431.79252699517497,4000.0,9980.000000000176,653.7,3129.314078295849,0,0,0,105.83186259262365,0.0,560.7286634627237,0.0,9032.526185161782,850.0851215017484,
40,1979-02-01,4.72,9.44,2,1979,0.24556528,1.68,1.7742534996993231,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,3.834588345277443,0.0,2.9457465003006766,400838.8243958529,0.0,390.87189714374995,591.4178332331077,4000.0,9980.000000000176,653.7,3145.5717666933333,0,0,0,453.5362562864453,0.0,716.5765748000127,0.0,404828.80431597645,1148.3691017951878,
41,1979-03-01,2.84,12.22,3,1979,0.27,3.41,2.953204702120784,1979,16.789999999999996,18.449111111111108,0.9100709459052528,1.4748678045313837,3.721383643156659,0.0,0.0,0.0,0.029521996086021463,22.45217163750002,984.4015673735947,4000.0,9980.000000000176,653.7,1892.6745375866667,0,0,0,455.89250783141074,3.9467795873225433,716.5765748000127,0.0,2371.0192170555774,1311.9411876204429,
