,date,precip_in,mean_temp_c,month,year,wy,count_col,p,eto_zone_8,ETo,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
0,1975-10-01,2.52,14.83333333,10,1975,1976,14.83333333,0.25,3.41,3.7793564469292225,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,
1,1975-11-01,0.63,10.88888889,11,1975,1976,10.88888889,0.225382292,1.8,2.4883891143913255,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,6.822333488622884,32.9,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1975-12-01,0.38,9.722222222000001,12,1975,1976,9.722222222000001,0.215382292,0.93,2.1182784239412724,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,5.8076133456389885,32.9,0.0,0.0,2.082555539291487,0,0,0,0.0,0.6811423221545442,0.0,0.0,2.082555539291487,7.503475810777428
3,1976-01-01,0.24,9.555555556,1,1976,1976,9.555555556,0.225382292,1.24,2.1778051278181767,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,5.970815725434834,32.9,0.0,0.0,1.3152982353419918,0,0,0,0.2080334469571405,0.5798325817729497,0.0,0.0,1.5233316822991323,6.387445927411938
4,1976-02-01,1.19,9.333333332999999,2,1976,1976,9.333333332999999,0.245382292,1.68,2.314702014572209,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,6.4024845284750205,33.19209723671474,0.08613418313387111,0.0007335440399666981,6.5216870835707095,0,0,0,0.13138954544661505,0.5961267204486199,0.0,0.0,6.653076629017325,6.566942445883454
5,1976-03-01,2.21,9.555555556,3,1976,1976,9.555555556,0.27,3.41,2.6089333784524107,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,11.510776292607744,52.944746175630456,5.910832493255817,0.05033838818591275,12.219236360091065,0,0,0,0.6514731628394663,0.6392245683323088,0.0043021160012551235,0.0,12.87070952293053,7.046011212808584
6,1976-04-01,1.34,9.722222222000001,4,1976,1976,9.722222222000001,0.294617708,4.8,2.89755637927481,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,12.852492486644014,53.22757857030146,5.994234642323647,0.05104866542014431,11.81802125489929,0,0,0,1.2206204402301761,1.1492368273734075,0.29522642608048283,0.0,13.038641695129465,12.955239546061634
7,1976-05-01,0.0,16.27777778,5,1976,1976,16.27777778,0.314617708,6.2,5.225892525920862,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,14.327655341899698,32.9,0.0,0.0,0.0,0,0,0,1.1805417197689139,1.283193879693155,0.2993920860657423,0.0,1.1805417197689139,14.43507845240291
8,1976-06-01,0.17,17.94444444,6,1976,1976,17.94444444,0.329235416,6.9,6.035818075723015,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,16.548201224273935,32.9,0.0,0.0,0.9316695833672443,0,0,0,0.0,1.430474257361677,0.0,0.0,0.9316695833672443,15.758129599261375
9,1976-07-01,0.0,20.72222222,7,1976,1976,20.72222222,0.324617708,7.44,6.883107309693871,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,18.871185874077362,32.9,0.0,0.0,0.0,0,0,0,0.09306759469135233,1.6521737361827284,0.0,0.0,0.09306759469135233,18.200374960456664
10,1976-08-01,1.01,18.77777778,8,1976,1976,18.77777778,0.304617708,6.51,5.846863807951088,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,16.030151606799233,32.9,0.0,0.0,5.535213407064216,0,0,0,0.0,1.8841007097519813,0.0,0.0,5.535213407064216,20.755286583829342
11,1976-09-01,1.74,19.94444444,9,1976,1976,19.94444444,0.28,5.1,5.711966785032579,11.43,24.08446818641129,0.4745797130139218,1.0,0.0,0.0,0.0,0.0,1.0,0,15.660308935630985,32.9,0.0,0.0,9.53591220622944,0,0,0,0.552931003754505,1.600451620864496,0.0,0.0,10.088843209983946,17.63060322766373
12,1976-10-01,1.07,17.94444444,10,1976,1977,17.94444444,0.25,3.41,4.583208384029845,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,12.565629652881825,32.9,0.0,0.0,5.864037965899714,0,0,0,0.4520723925903605,1.5635264989408197,0.0,0.0,6.316110358490074,17.223835434571804
13,1976-11-01,1.41,14.16666667,11,1976,1977,14.16666667,0.225382292,1.8,3.2519080815195296,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,8.915647990166043,32.9,0.0,0.0,7.727377132634201,0,0,0,0.2779985402710837,1.2545534713849924,0.0,0.0,8.005375672905284,13.820183124266817
14,1976-12-01,1.06,8.444444444,12,1976,1977,8.444444444,0.215382292,0.93,1.8338415758793953,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,5.027782320536009,32.9,0.0,0.0,5.809233872760464,0,0,0,0.36633452503011965,0.8901390097188019,0.0,0.0,6.175568397790584,9.805786999884845
15,1977-01-01,1.78,8.833333332999999,1,1977,1977,8.833333332999999,0.225382292,1.24,2.0095721349939972,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,8.065579727344137,48.16296715241762,4.500772491581265,0.038329902442033215,9.75512857878644,0,0,0,0.27540042307228857,0.501974189741454,0.0,0.0,10.030529001858728,5.529756510277463
16,1977-02-01,1.31,11.38888889,2,1977,1977,11.38888889,0.245382292,1.68,2.836008310689888,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,12.88670890784962,54.52752247280176,6.377564547875165,0.054313215652440405,10.509973666764953,0,0,0,0.46246486138554127,0.805268126245577,0.22479861826688033,0.0,10.972438528150494,9.095646471856595
17,1977-03-01,2.75,8.888888889,3,1977,1977,8.888888889,0.27,3.41,2.4228990728496664,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.32710092715033356,0.32710092715033356,0.0,0.0,0.9273367371495396,0,18.594992728237365,92.09624752400636,17.455900926752733,0.14865958695129672,24.978454120647054,0,0,0,0.4982500718171773,1.1931207656840084,0.31853814005303904,0.0,25.476704192464233,14.398367813586669
18,1977-04-01,0.13,13.5,4,1977,1977,13.5,0.294617708,4.8,4.047868739684465,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,11.097906794634907,32.9,0.0,0.0,1.9943546277219897,0,0,0,1.184162487376173,1.8565255639408964,0.8718642002628579,0.0,3.1785171150981624,21.32338249244112
19,1977-05-01,1.53,10.66666667,5,1977,1977,10.66666667,0.314617708,6.2,3.401355993043555,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,9.325384347594412,32.9,0.0,0.0,8.385026250305199,0,0,0,0.09454708146735685,1.1080159036139672,0.0,0.0,8.479573331772556,12.205922698248875
20,1977-06-01,0.0,19.88888889,6,1977,1977,19.88888889,0.329235416,6.9,6.69745939513404,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,18.362201174992496,32.9,0.0,0.0,0.0,0,0,0,0.3975119314156619,0.9310471204752343,0.0,0.0,0.3975119314156619,10.256431468069646
21,1977-07-01,0.0,20.94444444,7,1977,1977,20.94444444,0.324617708,7.44,6.957662901372935,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,19.075592454597462,32.9,0.0,0.0,0.0,0,0,0,0.0,1.8332836366121312,0.0,0.0,0.0,20.195484811604626
22,1977-08-01,0.0,21.83333333,8,1977,1977,21.83333333,0.304617708,6.51,6.808843406960051,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,18.667579007415473,32.9,0.0,0.0,0.0,0,0,0,0.0,1.904508679129514,0.0,0.0,0.0,20.980101133726976
23,1977-09-01,0.57,18.83333333,9,1977,1977,18.83333333,0.28,5.1,5.390426010399035,11.610000000000001,24.08446818641129,0.48205340928185764,0.4745797130139218,0.0,0.0,0.0,0.0,1.0,0,14.77875131184402,32.9,0.0,0.0,3.1238333089372303,0,0,0,0.0,1.8637725838701307,0.0,0.0,3.1238333089372303,20.531351591285603
24,1977-10-01,0.27,17.61111111,10,1977,1978,17.61111111,0.25,3.41,4.497081391599574,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,12.329498148635498,32.9,0.0,0.0,1.479710514759741,0,0,0,0.15042484852551907,1.475511715145708,0.0,0.0,1.63013536328526,16.25426302698973
25,1977-11-01,1.95,12.88888889,11,1977,1978,12.88888889,0.225382292,1.8,2.9542650940181105,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,8.099610132766319,32.9,0.0,0.0,10.686798162153684,0,0,0,0.07125387561735116,1.230978083080623,0.0,0.0,10.758052037771035,13.560476231716121
26,1977-12-01,4.87,11.16666667,12,1977,1978,11.16666667,0.215382292,0.93,2.4398157311815596,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,2.4301842688184405,2.4301842688184405,0.0,0.0,0.4601509697982268,0,19.605015022880753,96.42538871598991,18.732486232511228,0.15953136292312886,26.689593358814584,0,0,0,0.5146113239030916,0.37210831744013084,0.0,0.0,27.204204682717677,8.471718450206449
27,1978-01-01,8.79,9.777777777999999,1,1978,1978,9.777777777999999,0.225382292,1.24,2.229569125502722,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,4.501599767457465,2.0714154986390247,4.489015375858251,210983.72266533782,0.0,0,12101.16465850035,65130.959269657724,211124.3875849985,7.7704166477694345,141.1878650484422,0,0,0,1.2852087935425929,0.0,0.9356253908964882,0.0,211126.1957391798,20.54064041377724
28,1978-02-01,4.54,9.777777777999999,2,1978,1978,9.777777777999999,0.245382292,1.68,2.427416889470152,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,4.501599767457465,0.0,2.112583110529848,99291.40619490284,0.0,0,17315.6910649828,85600.57964544724,337032.61253046634,9.45326279870967,49256.14570700915,0,0,0,6.798750481593032,0.0,10544.961048425397,0.0,148554.3506523936,22646.125706925748
29,1978-03-01,5.29,12.38888889,3,1978,1978,12.38888889,0.27,3.41,3.399579177054788,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,4.501599767457465,0.0,1.8904208229452122,88849.77867842496,0.0,0,30458.24916991319,107513.00999425667,469535.85121507663,10.827905008470951,75430.9322760379,0,0,0,2371.8769614658177,0.0,16833.658166335623,0.0,166652.58791592869,34149.349231318425
30,1978-04-01,4.76,10.22222222,4,1978,1978,10.22222222,0.294617708,4.8,3.0498036028287316,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,4.501599767457465,0.0,1.7101963971712681,80379.2306670496,0.0,0,31333.88362873567,123288.79249669622,584885.5454669624,11.652421472292625,85248.1712577936,0,0,0,3632.295785213323,0.0,23451.754288257587,0.0,169259.69771005653,53910.00345817077
31,1978-05-01,0.02,16.0,5,1978,1978,16.0,0.314617708,6.2,5.135568934443887,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,50024.62735861115,116889.78104785924,525725.9743859689,11.328861028638796,410.7434934355358,0,0,0,4105.034417759575,3128.377452170754,29213.087911282117,0.0,4515.777911195111,63675.34899218854
32,1978-06-01,0.0,18.27777778,6,1978,1978,18.27777778,0.329235416,6.9,6.149242303852178,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,52927.28129177525,103285.46902492833,444468.39906095667,10.591615218587782,0.0,0,0,0,19.77891317251606,4994.462803787403,26258.26407578621,0.0,19.77891317251606,81277.35423818477
33,1978-07-01,0.0,21.5,7,1978,1978,21.5,0.324617708,7.44,7.144051883925587,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,53668.08757963753,90147.30875691363,364057.13534710224,9.757323441316382,0.0,0,0,0,0.0,5284.264005054318,22199.718417024847,0.0,0.0,80411.26371385441
34,1978-08-01,0.0,21.55555556,8,1978,1978,21.55555556,0.304617708,6.51,6.721390718430725,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,43312.31330876679,77327.41354850882,286847.3783945097,8.833525125432807,0.0,0,0,0,0.0,5358.226164192783,18183.44320876223,0.0,0.0,77209.75695259254
35,1978-09-01,0.37,18.94444444,9,1978,1978,18.94444444,0.28,5.1,5.422580087573003,30.86,24.08446818641129,1.281323704602767,0.48205340928185764,0.0,0.0,0.0,0.0,1.0,0,30805.779587016055,68172.22596515794,229649.6686305826,8.051306263803431,4765.980992407321,0,0,0,0.0,4324.30483121599,14327.072616351657,0.0,4765.980992407321,61963.690756334436
36,1978-10-01,0.0,19.88888889,10,1978,1979,19.88888889,0.25,3.41,5.0856158463326135,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,25786.98413470607,60846.87065768481,184908.02546051657,7.355004133122919,0.0,0,0,0,610.0251485930029,3075.6515023302823,11470.237229312697,0.0,610.0251485930029,45351.66831865904
37,1978-11-01,2.25,10.94444444,11,1978,1979,10.94444444,0.225382292,1.8,2.5013301125313028,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,12161.986532081557,58346.4923937153,170116.33470979653,7.107519849563731,22805.408891185958,0,0,0,0.0,2574.5745622326017,9235.540944967297,0.0,22805.408891185958,37597.09964190597
38,1978-12-01,1.37,7.555555556,12,1978,1979,7.555555556,0.215382292,0.93,1.6359724644164575,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,7824.493542753726,57393.339163893674,164477.68874301037,7.013177946339042,13315.344823058853,0,0,0,2918.9946350463615,1214.25370986174,8496.74518294809,0.0,16234.339458105214,21872.985424891387
39,1979-01-01,5.21,7.055555556,1,1979,1979,7.055555556,0.225382292,1.24,1.5954601532846957,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,3.6145398467153043,3.6145398467153043,0.0,0.0,0.19705437323744546,0,8417.597214723064,63311.61976607022,199798.42410601786,7.595904356148728,49809.973877282944,0,0,0,1704.3070916971355,153.93849453268567,8215.113568686178,0.0,51514.28096898008,16193.54560597259
40,1979-02-01,5.34,8.055555556,2,1979,1979,8.055555556,0.245382292,1.68,1.9906467498429417,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,4.501599767457465,0.887059920742161,2.462293329414898,115727.7864825002,0.0,0,14836.804507344503,89439.10018298384,359822.1038399298,9.710273208464411,56317.29404400474,0,0,0,6375.46326019973,0.0,9979.266838069636,0.0,178420.54378670466,18396.8640527927
41,1979-03-01,3.31,10.38888889,3,1979,1979,10.38888889,0.27,3.41,2.8414762605256048,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,4.501599767457465,0.0,0.4685237394743953,22020.615755296578,0.0,0,22958.497550409586,96957.33673099693,405556.6291032084,10.20119323108021,49314.25912139711,0,0,0,7208.372362852619,0.0,17971.91746892316,0.0,78543.2472395463,32808.72197626766
42,1979-04-01,1.25,11.16666667,4,1979,1979,11.16666667,0.294617708,4.8,3.3373816946058645,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,2.4142180728516007,0.0,0.0,0.0,0.46369775245142064,0,26171.175599490638,94101.94455776105,387779.7363208978,10.019233731216206,20188.673680619864,0,0,0,6312.013895189515,1062.8778957965635,20256.204911913796,0.0,26500.68757580938,44277.58035811994
43,1979-05-01,0.59,16.5,5,1979,1979,16.5,0.314617708,6.2,5.298151397801783,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,38871.08177599033,88040.70444370776,351459.80742989364,9.617370005122696,9248.423474576126,0,0,0,2584.063738721524,2612.9322688606517,19368.30823595053,0.0,11832.487213297649,48152.416104301825
44,1979-06-01,0.0,19.55555556,6,1979,1979,19.55555556,0.329235416,6.9,6.584035170407605,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,42839.54465007606,78078.94740773192,292337.3437446493,8.905347119960924,0.0,0,0,0,1183.7585826123136,3880.891919122774,17554.248572743567,0.0,1183.7585826123136,60306.222267856676
45,1979-07-01,0.19,21.33333333,7,1979,1979,21.33333333,0.324617708,7.44,7.088135188488791,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,40631.021732069916,68787.09954300274,233090.598922092,8.100005032686582,2471.1815262313194,0,0,0,0.0,4277.1035704509595,14601.278128261645,0.0,2471.1815262313194,61717.926348788664
46,1979-08-01,0.0,19.72222222,8,1979,1979,19.72222222,0.304617708,6.51,6.14420295587705,19.51,24.08446818641129,0.8100656343745946,1.281323704602767,0.0,0.0,0.0,0.0,1.0,0,30476.858601450258,59523.14821690299,177077.17311869995,7.223983757282657,0.0,0,0,0,316.3006483116726,4056.6044653557774,11642.100254278042,0.0,316.3006483116726,56329.72645170373
