year,month,date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
1975,10,1975-10-01,16.969,16.885,17.546,19.532,19.837,19.789,16.51,16.698,16.89,17.651,17.022,18.041,17.318,19.878,16.691,17.674,19.806,17.242,17.105,19.524,16.94,18.565,17.361,17.046,18.706,16.805,17.095,18.483,17.855,18.792,19.423,19.418,18.891,17.303,17.742,17.964,16.977,18.562,16.707,19.418,19.373,17.105,17.936,19.873,18.125,19.789,19.482,16.413,17.46,18.713,16.949,17.302,17.278,17.601,19.28,19.221,19.756,17.368,17.124,17.521,16.624,18.004,16.747,16.585,18.535,19.893,17.891,18.674,17.043,18.883
1975,11,1975-11-01,12.359,11.714,13.063,12.038,15.349,11.999,11.485,10.525,14.05,11.595,16.08,13.61,12.264,13.431,11.994,11.931,13.7,12.594,13.896,11.971,10.765,12.478,13.535,12.594,12.559,11.739,13.591,13.538,15.333,12.972,11.559,13.793,14.272,13.441,13.617,13.659,11.676,16.094,15.015,14.109,12.187,12.909,12.974,13.683,11.568,15.057,14.034,11.473,12.664,13.339,11.198,10.974,13.421,12.613,13.456,13.025,12.33,13.039,11.656,9.861,12.028,12.019,12.288,13.156,11.502,11.856,12.642,14.146,11.549,14.035
1975,12,1975-12-01,11.203,8.168,8.277,11.314,10.109,12.424,9.16,8.891,11.704,8.913,9.983,10.484,10.425,10.812,8.203,11.552,10.469,10.261,9.513,11.337,7.904,10.231,9.341,9.194,11.653,9.287,10.63,8.176,10.506,12.435,7.96,10.214,11.401,11.317,8.258,12.827,10.478,10.657,9.254,10.539,10.435,9.27,9.991,9.744,8.263,10.53,9.694,8.012,10.62,8.846,11.485,9.81,9.774,8.735,11.476,12.414,10.343,9.525,12.056,9.199,12.015,9.269,9.935,9.959,8.22,12.672,10.007,9.881,10.215,9.282
1976,1,1976-01-01,8.45,7.536,10.624,9.555,9.621,8.979,8.102,9.096,11.528,8.814,9.763,8.316,11.441,10.302,8.258,11.594,9.42,9.748,9.27,11.318,9.012,8.515,8.912,9.605,9.781,9.383,10.596,8.246,12.543,12.446,7.743,10.57,10.155,9.365,9.412,9.27,11.351,11.436,9.541,9.429,10.139,11.381,10.987,11.999,11.346,9.353,12.454,9.08,7.749,9.312,9.485,11.336,8.485,9.114,10.131,9.75,10.334,11.489,7.609,9.425,10.702,11.423,10.283,8.89,11.233,9.335,11.266,12.661,11.289,9.375
1976,2,1976-02-01,9.781,9.447,12.299,9.666,8.327,10.131,10.437,9.318,9.573,11.021,10.822,8.976,11.459,12.352,7.994,13.192,9.617,11.511,11.175,10.482,9.552,12.261,10.932,9.59,11.82,11.072,9.499,9.511,9.481,11.213,9.365,7.994,9.535,10.369,9.336,12.41,12.192,11.823,9.39,9.845,11.948,10.148,9.946,10.125,9.909,8.656,12.177,10.217,12.682,10.961,8.606,9.829,10.625,9.569,11.878,10.894,9.441,12.63,9.093,10.815,12.279,11.531,8.986,9.609,9.662,10.381,9.78,11.923,11.014,9.726
1976,3,1976-03-01,11.471,8.756,12.631,9.283,11.996,9.341,8.693,12.026,12.04,10.231,9.353,10.844,11.355,13.147,9.57,12.088,9.095,11.474,10.301,10.594,11.179,10.308,9.344,12.384,11.569,9.002,9.763,9.478,10.336,13.108,10.045,8.682,12.095,9.353,10.849,12.374,10.541,8.611,8.611,9.277,11.023,11.482,12.958,8.903,11.17,9.21,9.964,9.776,12.815,8.801,9.234,10.819,8.614,8.611,10.837,10.375,9.312,11.111,10.363,9.114,11.741,9.804,8.838,9.261,12.791,10.969,9.539,10.402,11.461,9.681
1976,4,1976-04-01,11.461,12.528,13.802,14.318,15.327,14.921,13.736,15.317,11.986,13.598,13.11,10.824,12.763,14.447,14.775,12.798,10.125,12.552,12.565,12.871,12.802,15.201,13.439,13.337,14.099,12.001,12.312,11.521,12.481,13.758,13.244,8.692,13.083,13.758,12.753,13.669,12.746,14.683,12.937,13.635,12.459,13.816,13.974,11.429,12.87,13.51,13.128,9.894,14.926,12.849,11.551,12.177,13.162,14.456,12.349,12.166,12.187,13.504,15.003,13.728,13.51,13.296,11.934,14.822,13.479,13.055,12.19,13.341,12.706,11.929
1976,5,1976-05-01,17.509,15.929,16.052,19.422,17.942,19.918,15.769,16.6,16.469,14.014,16.797,16.449,16.793,18.258,14.332,20.228,14.424,14.676,17.477,16.511,14.087,16.211,16.586,17.524,19.775,17.919,15.922,15.615,15.259,15.027,14.706,14.285,14.69,16.657,14.261,16.003,14.168,16.411,16.589,15.359,17.53,18.356,17.342,17.218,17.024,17.753,15.361,14.42,17.092,17.624,14.056,16.473,18.099,18.815,17.853,17.837,14.601,17.318,17.723,14.012,17.51,16.431,14.44,14.617,14.616,16.306,19.831,16.252,14.933,17.449
1976,6,1976-06-01,18.649,20.229,18.806,22.164,19.785,20.799,19.737,22.57,21.457,20.407,20.152,20.767,21.472,22.176,20,22.272,21.414,20.671,22.649,21.465,18.949,22.213,20.434,21.902,20.419,21.411,21.344,21.915,21.816,20.005,20.093,20.222,21.384,21.421,20.587,20.837,20.483,19.421,22.151,20.926,21.795,23.044,19.787,20.414,22.496,21.122,18.725,20.572,22.643,21.56,20.759,18.612,21.388,22.065,23.761,21.989,19.711,20.847,21.775,20.94,20.806,24.346,18.966,21.193,20.163,21.808,23.154,22.334,20.654,21.983
1976,7,1976-07-01,25.521,25.662,25.144,25.725,25.316,25.94,24.169,25.018,25.147,23.516,24.976,25.831,23.583,26.186,24.158,25.706,24.565,23.81,25.964,26.978,24.548,25.963,25.711,24.211,25.747,25.561,24.399,25.696,25.809,24.39,24.096,24.201,26.139,24.754,23.45,24.208,25.513,25.083,26.011,25.661,25.744,24.074,25.325,24.962,25.706,25.692,24.104,24.457,25.284,25.893,24.335,23.345,25.311,24.392,26.39,25.566,25.126,26.882,25.773,25.241,24.466,25.873,24.114,25.813,25.123,24.554,25.095,25.596,23.569,25.628
1976,8,1976-08-01,23.786,25.146,24.665,26.486,25.318,25.085,24.178,24.769,25.315,24.178,23.917,24.785,22.889,25.92,23.744,25.027,23.594,25.088,25.989,24.016,24.581,24.578,25.099,23.809,25.05,25.447,24.132,25.377,23.883,24.26,25.311,22.434,24.091,23.127,23.828,25.818,22.812,25.225,24.155,25.104,25.317,23.395,25.028,24.748,23.29,25.453,25.724,23.664,26.345,25.648,23.567,24.367,24.329,24.114,24.135,24.965,24.269,23.779,23.835,24.016,25.251,22.722,24.404,23.44,23.99,25.477,24.889,26.397,23.845,25.201
1976,9,1976-09-01,20.573,23.401,21.303,21.957,23.038,20.959,22.258,21.578,21.472,23.058,20.484,19.915,20.894,23.541,21.113,22.41,22.745,22.136,22.653,22.549,21.43,22.176,23.932,22.542,22.661,22.261,22.658,23.862,23.203,22.334,22.237,22.068,20.795,22.488,21.02,23.227,21.912,21.967,21.316,23.263,22.592,22.316,24.252,21.049,21.088,21.941,21.645,22.649,22.997,23.682,22.171,21.095,23.303,20.72,24.085,22.943,23.287,22.186,22.24,21.396,21.828,22.001,22.755,20.904,20.748,22.567,22.621,24.04,22.843,23.815
1976,10,1976-10-01,17.535,16.201,19.748,16.479,16.528,17.032,16.979,17.496,17.535,17.822,17.111,19.772,18.855,17.58,17.36,19.728,19.253,17.145,19.424,19,18.034,17.996,17.816,16.973,18.037,17.809,16.816,17.739,18.789,20.329,19.193,16.92,19.22,17.556,17.884,19.261,17.806,16.518,18.63,19.753,20.071,18.139,17.457,18.545,17.403,17.057,16.397,20.039,16.998,19.543,17.525,19.103,19.332,17.509,17.841,17.899,17.902,16.698,16.558,19.039,20.447,18.879,19.021,17.93,17.845,18.937,16.636,17.303,16.624,19.148
1976,11,1976-11-01,13.409,11.931,14.102,12.591,13.401,10.765,13.453,11.446,12.594,13.366,11.162,10.901,13.639,9.861,13.04,13.833,16.091,15.674,12.286,13.574,13.024,13.728,11.472,9.861,12.939,11.658,13.31,15.349,11.865,11.239,14.15,13.045,13.544,11.804,9.861,14.303,11.184,11.913,13.18,13.036,15.349,12.504,11.449,13.653,12.323,10.032,11.106,13.504,11.608,13.728,9.861,10.767,14.059,13.5,12.743,13.119,10.102,11.613,13.01,11.098,12.651,13.722,12.386,12.921,9.861,12.193,13.124,10.932,10.828,12.616
1976,12,1976-12-01,9.775,10.592,10.435,11.375,12.073,9.246,9.852,10.668,11.582,8.333,9.475,8.026,12.648,7.96,9.199,10.793,9.601,9.455,9.659,10.481,9.143,9.279,12.561,7.994,11.527,10.581,11.45,11.814,9.957,9.921,9.842,10.874,8.423,9.725,7.865,8.993,8.165,9.038,8.955,8.991,12.131,10.657,10.497,9.287,10.685,9.12,11.953,10.185,8.913,8.266,8.2,9.919,11.416,9.973,10.274,10.736,7.799,11.528,10.511,7.865,9.179,12.672,10.314,9.775,9.636,8.401,9.951,9.51,7.823,10.121
1977,1,1977-01-01,9.941,8.41,10.67,9.981,9.174,9.6,9.89,9.514,10.734,9.608,9.92,9.183,10.405,9.36,10.418,9.52,9.088,10.616,8.124,8.382,9.764,11.064,10.677,10.064,10.186,8.924,9.654,8.584,9.6,9.89,11.295,9.63,7.717,8.318,9.926,9.391,9.417,8.797,10.599,9.134,10.099,11.333,9.948,9.012,10.037,9.207,9.691,9.68,8.115,11.35,10.315,8.299,9.455,8.841,8.173,10.703,7.822,11.922,11.587,9.251,9.405,10.172,10.689,9.99,10.466,11.058,9.138,10.067,9.911,10.326
1977,2,1977-02-01,11.525,8.89,12.717,11.001,12.891,8.251,11.881,8.789,11.823,11.729,12.666,10.478,12.049,11.956,11.012,11.523,8.596,9.804,9.154,9.567,9.371,8.942,9.769,11.193,10.259,11.45,11.88,10.936,11.957,11.378,11.862,8.956,8.037,9.619,10.152,9.369,8.932,7.994,9.642,9.511,11.521,9.591,11.807,12.018,12.189,10.757,10.572,10.895,8.528,11.471,10.102,11.306,8.208,7.994,10.035,8.606,9.233,10.888,10.861,11.511,9.627,9.756,9.687,12.891,11.115,12.004,10.36,11.974,12.896,9.736
1977,3,1977-03-01,12.795,9.307,8.827,11.196,12.368,9.803,13.111,8.973,10.833,10.439,10.797,9.601,11.118,11.144,12.739,10.381,9.816,11.007,12.181,11.42,9.342,11.255,8.916,11.248,9.099,10.089,10.671,10.764,10.195,9.357,11.162,8.715,9.226,8.891,12.078,10.414,12.025,8.891,10.185,9.313,10.232,9.095,10.13,12.903,11.021,10.155,8.89,13.417,8.611,9.688,13.393,9.323,9.198,9.418,9.582,11.26,11.886,11.238,13.417,11.408,12.902,9.334,11.269,10.858,10.048,9.153,12.528,8.636,11.148,9.365
1977,4,1977-04-01,15.436,8.692,11.948,13.419,12.024,13.27,13.306,15.53,12.622,12.764,15.424,13.751,14.94,13.452,12.331,14.73,13.025,11.807,15.343,11.524,12.447,12.742,12.117,12.402,15.721,11.781,11.746,13.234,13.356,12.166,13.186,10.532,12.29,11.642,13.763,10.256,13.775,14.92,13.499,14.429,13.293,12.459,13.653,12.976,13.261,11.941,10.388,15.143,15.165,14.061,13.746,10.623,14.349,14.176,12.75,15.605,12.794,13.809,13.334,13.969,12.02,13.074,12.934,12.772,14.035,15.823,12.766,8.692,12.767,13.821
1977,5,1977-05-01,18.204,17.217,17.189,17.599,16.311,17.252,17.689,14.896,16.247,17.763,17.03,16.627,16.744,15.11,16.5,17.07,15.564,19.588,17.508,16.054,14.923,16.23,17.371,15.873,17.49,16.971,16.661,17.623,15.791,17.55,16.348,15.781,16.279,14.268,17.02,17.632,17.131,20.524,16.519,15.179,18.901,16.65,17.558,17.967,17.941,17.989,16.058,20.524,17.76,18.367,16.722,17.244,16.594,16.698,14.37,15.734,15.8,17.175,16.63,16.463,16.182,18.367,15.946,17.087,17.466,17.674,17.784,18.227,18.442,17.536
1977,6,1977-06-01,21.789,22.109,21.842,19.959,18.603,22.951,20,20.885,19.628,24.021,19.785,19.899,24.413,19.515,20.245,22.159,18.987,19.91,23.964,20.218,21.434,20.405,20.005,18.608,21.68,21.343,20.47,20.089,22.107,20.565,21.333,19.595,19.5,18.976,19.356,20.096,19.957,22.893,20.265,20.002,19.668,19.744,18.976,20.473,21.887,20.08,22.235,20.607,20.411,20.738,23.119,22.075,21.531,20.121,21.019,19.736,20.709,20.275,21.13,19.738,18.898,22.248,19.63,20.062,19.984,21.478,21.622,21.355,20.749,20.317
1977,7,1977-07-01,25.903,26.028,24.89,25.19,26.371,24.504,25.49,25.124,25.631,25.542,25.718,25.198,25.726,25.829,24.946,25.684,24.573,24.132,25.111,25.206,24.276,25.222,25.506,25.755,25.796,23.636,24.348,25.101,26.15,24.805,25.293,25.061,25.378,23.379,25.644,26.748,25.352,25.459,25.386,25.221,25.183,25.349,24.959,25.996,27.071,25.289,25.712,25.74,26.017,25.214,25.177,24.091,25.83,25.46,25.464,26.319,24.142,24.22,24.114,25.558,24.251,27.071,25.423,25.324,24.705,25.556,25.398,24.609,24.178,25.555
1977,8,1977-08-01,24.82,24.671,24.869,24.592,25.116,23.95,23.929,25.895,23.271,25.233,25.019,23.907,24.159,23.771,24.73,24.176,24.772,25.39,24.355,24.422,25.186,25.192,22.434,23.996,24.348,25.174,24.497,24.894,24.649,23.872,24.982,24.027,23.266,23.82,25.562,26.113,24.156,25.501,24.528,25.489,24.178,25.816,24.539,24.04,25.276,24.073,24.74,25.229,24.936,24.126,26.335,26.221,26.05,24.671,25.107,24.215,24.028,25.14,24.803,25.221,24.769,25.282,25.407,24.949,24.2,26.563,23.833,23.931,24.737,25.347
1977,9,1977-09-01,21.54,21.343,21.973,23.34,22.12,21.433,20.441,21.332,22.907,22.647,20.932,22.722,20.738,22.731,23.949,22.969,22.374,21.859,21.812,21.874,23.145,21.303,19.648,21.524,22.505,21.058,22.108,23.218,20.795,21.094,22.792,21.95,22.487,22.838,22.329,22.946,21.944,21.524,22.603,22.095,21.791,22.663,22.24,22.686,24.206,21.084,22.629,22.918,23.329,24.814,23.542,23.473,23.264,22.285,22.711,22.236,22.618,21.137,22.471,22.441,22.879,22.722,22.556,23.593,21.155,22.605,21.426,22.264,23.069,22.527
1977,10,1977-10-01,17.065,17.839,17.914,19.481,17.243,17.915,17.2,18.966,17.576,16.226,17.669,19.091,16.741,19.423,18.788,16.772,17.078,17.353,18.551,18.959,17.887,17.459,17.902,16.559,17.639,16.758,18.123,19.844,17.448,17.47,16.832,19.557,18.024,16.701,18.086,18.051,19.977,17.831,17.909,18.141,19.537,19.309,19.667,18.818,19.872,18.847,16.61,18.109,19.906,17.582,19.51,17.465,19.085,17.937,17.169,19.086,18.988,19.844,17.763,17.082,17.988,16.847,19.085,18.207,18.234,17.988,17.029,19.659,17.381,17.028
1977,11,1977-11-01,14.044,14.317,9.904,13.983,11.107,13.118,13.707,13.658,11.499,13.624,10.798,12.546,12.477,13.95,12.866,12.574,13.228,13.594,12.596,11.78,13.498,13.258,11.659,13.564,11.142,12.107,10.336,14.137,12.929,12.933,11.706,11.867,12.544,10.696,14.324,13.491,13.624,13.556,13.067,11.701,12.689,12.411,13.376,11.712,13.552,12.193,12.332,12.147,13.45,11.963,14.004,13.379,12.557,11.651,12.521,11.753,14.521,13.603,13.018,11.663,13.011,11.673,13.012,11.565,12.24,12.066,12.581,11.435,14.058,12.741
1977,12,1977-12-01,10.723,12.535,10.082,10.539,9.566,12.672,8.469,9.585,9.797,9.563,8.286,11.476,8.294,8.316,11.572,10.894,8.84,11.805,11.668,12.96,10.165,8.824,12.386,9.834,9.594,8.155,8.097,9.425,9.958,9.492,11.592,8.987,10.751,9.407,13.006,11.267,9.313,9.911,10.288,8.705,9.327,11.852,12.362,7.865,10.648,8.893,11.221,10.661,12.375,10.176,9.968,12.254,10.382,10.369,9.963,10.874,11.537,11.593,13.006,10.437,10.157,10.207,10.503,11.456,9.304,13.006,10.67,10.15,11.264,10.848
1978,1,1978-01-01,12.446,12.284,8.772,9.979,9.698,12.788,10.589,10.028,9.991,7.689,8.299,10.928,10.625,10.123,11.626,8.971,9.198,12.068,12.788,9.417,9.285,11.681,10.755,9.982,11.562,8.094,7.576,9.176,10.928,11.245,10.11,9.297,10.252,8.995,10.343,11.497,9.987,11.375,8.469,8.617,9.492,9.533,9.778,8.604,9.55,10.801,8.081,9.399,12.329,8.41,10.702,9.693,11.421,11.319,9.53,11.401,8.637,7.536,9.605,9.178,10.504,12.2,8.012,10.783,11.612,12.788,11.461,11.261,11.37,10.151
1978,2,1978-02-01,9.74,13.003,7.994,8.141,11.96,12.405,9.758,10.472,8.91,9.165,9.997,11.887,12.258,11.041,9.579,9.592,9.296,11.673,11.302,11.951,8.634,9.5,9.985,11.921,9.626,9.685,9.242,9.341,13.14,11.365,12.012,9.384,10.667,7.994,11.154,13.248,12.268,11.916,12.345,10.687,9.338,12.854,10.762,7.994,10.896,12.178,10.068,13.23,10.553,10.854,11.521,10.489,11.387,9.771,8.251,9.462,8.887,9.751,9.703,9.728,10.982,9.009,8.745,10.892,11.254,12.016,11.188,9.804,11.119,9.79
1978,3,1978-03-01,12.448,9.4,8.611,10.641,12.259,11.838,9.282,9.94,12.926,9.034,10.947,11.28,10.903,9.275,8.721,10.446,9.75,9.804,11.527,12.027,10.81,9.215,9.842,10.38,9.421,9.022,9.329,12.034,12.634,12.364,8.716,11.709,11.745,8.611,11.946,10.812,9.529,10.12,11.012,10.448,11.163,12.094,9.347,12.77,9.255,12.795,9.61,10.813,10.987,12.261,11.371,12.251,11.125,8.76,9.009,12.594,11.549,9.936,13.111,8.895,9.975,12.081,11.106,11.405,11.432,11.279,11.215,12.548,11.075,9.292
1978,4,1978-04-01,13.234,12.022,9.966,12.541,12.185,12.568,12.394,10.783,13.226,14.736,15.572,13.49,15.701,10.455,12.569,13.328,12.876,13.628,10.91,14.616,11.793,11.572,14.002,13.762,13.665,13.116,11.871,15.394,13.916,15.924,9.015,12.886,13.468,10.285,14.484,12.727,9.028,12.932,12.577,14.201,14.496,11.447,10.299,12.607,14.972,14.47,14.961,13.935,14.124,15.083,12.937,12.902,14.919,12.671,12.872,12.904,8.692,12.312,13.766,12.797,12.542,15.557,11.423,13.735,14.302,12.593,15.633,14.341,13.9,14.17
1978,5,1978-05-01,18.842,15.753,19.904,17.024,18.171,18.498,16.99,16.509,16.204,15.547,17.472,17.768,14.825,17.124,16.313,16.292,16.192,15.891,16.816,15.992,17.809,14.012,15.964,19.524,18.53,16.551,17.53,16.903,15.479,20.438,18.219,18.269,17.387,15.754,17.213,16.212,19.113,17.069,17.169,17.559,17.347,16.206,15.841,19.377,20.49,16.588,17.141,16.818,18.892,16.1,18.445,16.579,16.846,16.222,16.64,16.696,14.261,16.603,18.901,16.154,16.571,16.605,17.861,17.849,19.458,19.029,16.291,15.103,16.288,20.058
1978,6,1978-06-01,22.017,19.733,22.914,20.961,21.465,22.513,22.798,18.86,22.216,20.844,19.551,21.531,20.806,19.659,23.111,19.051,21.132,19.507,20.611,21.695,21.033,22.591,19.454,20.184,20.682,21.532,21.915,20.143,20.428,22.891,20.39,21.395,20.297,19.651,21.543,18.763,21.195,21.048,18.603,20.834,21.545,22.513,19.991,22.235,20.174,20.257,22.792,21.503,21.602,18.956,21.269,21.124,20.037,19.643,21.157,20.014,20.973,20.084,21.664,19.102,22.768,21.096,21.691,21.157,21.286,23.739,23.052,18.637,19.56,20.821
1978,7,1978-07-01,25.498,23.395,25.256,24.767,24.908,25.094,25.78,25.596,25.834,25.543,25.897,26.179,25.484,24.475,24.339,24.265,24.173,25.01,25.605,25.417,25.824,24.34,25.534,24.582,26.98,24.019,23.088,24.742,24.207,25.989,23.377,24.956,25.472,24.515,26.028,25.233,24.232,26.208,23.117,24.285,24.43,25.694,24.78,25.208,25.618,24.615,26.125,25.132,27.209,26.969,25.755,25.997,25.353,24.757,25.505,24.626,26.196,24.794,25.435,24.785,25.163,26.068,25.57,26.265,26.069,25.782,25.282,24.112,24.352,25.696
1978,8,1978-08-01,24.915,24.228,25.133,24.412,24.442,24.532,24.849,24.244,24.199,24.855,24.135,25.065,25.42,24.423,25.414,23.852,24.025,26.182,23.936,23.893,24.028,23.767,24.805,25.113,25.337,22.707,23.999,24.843,24.235,23.979,24.159,24.238,23.996,22.475,25.591,24.677,23.976,23.967,23.838,23.682,23.687,26.225,23.888,25.133,23.974,26.346,24.451,24.63,25.196,25.327,24.243,24.645,25.112,24.432,24.449,25.049,23.718,25.238,24.384,24.426,24.997,25.425,25.377,26.149,23.318,25.196,26.048,25.254,24.614,25.203
1978,9,1978-09-01,21.548,23.66,22.212,21.713,23.443,22.079,21.128,21.122,22.171,21.09,22.841,23.414,22.845,24.093,22.447,23.212,21.151,22.408,21.151,22.528,22.708,22.638,22.542,22.605,22.981,20.785,21.826,21.46,23.629,23.587,23.027,20.897,22.175,22.04,21.787,22.194,23.025,22.478,23.06,22.646,23.266,21.963,22.721,21.128,21.54,23.443,20.812,22.067,23.418,21.51,21.869,20.507,22.827,21.864,22.703,21.046,20.43,22.606,21.89,22.558,19.895,21.555,22.822,22.662,21.407,22.26,23.652,22.188,22.885,20.831
1978,10,1978-10-01,16.761,19.425,16.571,17.579,17.841,19.207,17.093,19.775,17.785,17.151,18.037,19.344,17.942,16.406,19.807,16.201,19.1,19.95,17.477,19.08,16.656,16.742,17.83,17.985,19.485,19.094,16.201,17.335,18.977,19.815,16.575,19.579,17.457,16.302,17.998,19.14,19.273,19.056,17.585,17.072,17.878,17.475,18.804,16.409,17.789,16.917,17.988,18.027,19.372,17.084,19.066,16.918,18.269,18.089,19.656,18.675,17.773,17.62,18.873,17.521,16.408,18.844,18.267,18.798,19.272,18.034,19.783,19.053,19.888,19.053
1978,11,1978-11-01,12.976,10.927,10.653,12.909,14.414,16.091,14.197,12.508,13.907,11.694,13.488,14.044,12.091,12.871,14.195,10.769,9.861,13.137,11.826,13.578,11.198,11.458,10.201,11.934,13.796,12.875,11.522,12.502,14.141,16.094,13.481,11.936,12.812,12.14,13.632,13.418,14.196,12.362,14.021,10.899,10.696,14.053,11.578,13.291,12.69,12.719,12.626,13.363,13.73,12.205,14.073,13.419,11.928,10.701,12.433,16.094,11.684,12.477,14.208,13.461,12.446,13.125,14.249,13.537,11.207,13.553,13.633,13.769,13.56,9.861
1978,12,1978-12-01,9.954,9.154,9.677,12.642,10.464,12.364,12.075,11.493,8.039,9.53,11.261,12.651,11.594,12.971,11.379,8.816,7.78,11.367,7.865,8.195,8.382,8.988,9.767,8.906,10.7,10.397,9.094,10.109,12.372,10.648,11.296,9.611,7.904,8.07,9.855,9.615,11.472,10.694,13.006,11.29,8.946,10.471,11.64,9.673,10.621,8.164,12.613,11.366,10.662,11.47,10.877,10.729,9.505,9.723,10.686,10.028,10.259,8.833,11.46,7.78,10.857,10.722,10.946,7.973,11.286,9.339,10.693,9.182,9.106,11.338
1979,1,1979-01-01,11.429,7.69,9.273,12.702,12.197,10.885,9.479,7.689,10.831,10.537,12.255,10.74,9.216,11.757,11.829,9.07,9.722,11.306,10.147,9.981,8.936,11.321,9.971,10.205,9.334,9.035,8.703,9.306,11.382,10.602,10.441,9.373,9.831,10.019,8.209,8.942,10.121,9.91,11.358,9.73,11.36,12.432,9.257,11.341,7.616,8.823,11.073,7.815,9.465,12.525,10.141,9.609,10.751,9.984,8.976,9.359,9.744,9.4,10.03,7.689,8.823,9.747,11.467,10.192,12.132,9.161,9.791,12.401,8.564,9.721
1979,2,1979-02-01,8.707,8.571,9.85,12.827,11.066,9.474,9.042,9.461,12.854,11.412,9.856,9.455,13.247,11.667,11.917,9.377,8.704,9.846,10.76,11.812,10.674,10.542,8.596,10.893,9.502,9.475,8.185,10.317,12.326,9.984,12.1,9.675,9.146,9.752,10.956,12.21,10.883,12.308,10.87,11.237,11.221,11.929,10.847,8.896,9.609,12.797,11.729,8.355,9.574,11.356,9.761,11.974,9.514,12.273,9.703,12.662,9.745,9.937,10.293,8.545,9.832,10.899,11.838,9.409,12.813,12.556,12.668,10.259,9.69,10.951
1979,3,1979-03-01,11.138,10.025,10.778,13.417,11.058,11.287,10.79,10.833,12.07,12.081,9.417,9.153,10.672,10.975,12.148,9.48,12,12.775,12.279,8.632,11.599,10.129,10.176,12.592,10.042,9.651,9.985,9.423,12.514,11.766,12.171,9.299,10.759,8.76,11.891,12.208,10.175,9.923,11.246,11.464,11.741,11.894,9.115,10.865,10.351,12.6,10.445,10.664,13.107,10.635,11.146,12.549,11.593,9.813,9.186,11.186,12.415,12.075,12.232,9.218,8.816,9.255,10.051,10.447,10.405,12.075,13.315,8.672,11.207,12.61
1979,4,1979-04-01,15.637,12.884,11.625,15.008,13.531,12.343,12.487,12.474,12.686,12.7,12.665,13.662,13.203,15.595,12.933,14.546,13.005,13.863,15.945,12.912,14.045,12.196,10.438,13.246,10.406,12.518,13.379,12.134,12.982,15.288,15.924,14.884,12.37,12.578,13.736,15.222,15.803,13.045,11.104,12.687,12.815,13.592,13.35,15.592,12.289,12.755,11.484,9.028,14.839,12.518,13.018,13.7,12.469,15.467,12.756,12.747,14.535,14.865,12.795,11.769,12.166,8.692,12.42,11.813,15.63,13.388,14.561,13.695,15.919,15.576
1979,5,1979-05-01,17.193,16.35,15.884,18.082,19.953,16.969,14.429,17.545,17.382,16.62,15.658,20.362,17.438,20.438,17.95,14.012,15.03,16.684,17.919,17.535,19.396,16.659,15.972,16.592,17.541,16.225,14.945,14.891,20.524,17.67,18.97,18.618,14.408,17.36,18.444,16.707,17.864,15.64,20.058,18.019,16.983,18.591,16.628,16.207,15.655,15.528,16.632,16.047,18.092,15.737,17.28,14.828,17.107,14.012,16.155,17.902,16.177,16.114,17.975,16.199,17.07,15.968,14.915,19.396,17.066,15.461,17.482,16.642,20.396,18.623
