year,month,date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
1975,10,1975-10-01,16.884,16.754,17.46,19.322,19.682,19.648,16.381,16.589,16.756,17.502,16.958,17.977,17.208,19.749,16.594,17.619,19.646,17.207,17.028,19.347,16.845,18.409,17.272,16.929,18.475,16.67,17.006,18.272,17.767,18.66,19.284,19.313,18.739,17.159,17.614,17.89,16.885,18.404,16.599,19.264,19.232,17.01,17.837,19.74,18.011,19.648,19.37,16.324,17.328,18.511,16.872,17.182,17.267,17.535,19.146,19.058,19.601,17.254,17.026,17.424,16.517,17.91,16.633,16.452,18.358,19.757,17.759,18.521,16.985,18.725
1975,11,1975-11-01,12.721,12.066,13.434,12.433,15.754,12.417,11.803,10.9,14.395,11.908,16.382,13.995,12.608,13.77,12.41,12.311,14.081,12.941,14.223,12.358,11.138,12.862,13.875,12.947,12.932,12.08,13.957,13.863,15.722,13.339,11.935,14.182,14.658,13.751,13.935,14.02,12.038,16.405,15.289,14.445,12.572,13.228,13.294,14.059,11.89,15.355,14.372,11.819,13.022,13.677,11.566,11.385,13.753,12.983,13.781,13.355,12.673,13.391,11.989,10.199,12.405,12.452,12.659,13.507,11.867,12.262,12.995,14.506,11.874,14.385
1975,12,1975-12-01,11.166,8.2,8.326,11.312,10.196,12.356,9.169,8.876,11.72,8.894,10.089,10.534,10.44,10.859,8.247,11.548,10.51,10.334,9.583,11.329,7.904,10.28,9.369,9.219,11.631,9.21,10.663,8.224,10.566,12.374,8.031,10.305,11.42,11.295,8.283,12.906,10.528,10.71,9.284,10.581,10.54,9.298,10.048,9.806,8.29,10.615,9.778,8.076,10.649,8.84,11.462,9.82,9.783,8.694,11.48,12.348,10.39,9.52,12.013,9.221,11.944,9.303,10.006,9.991,8.261,12.66,10.061,9.995,10.226,9.322
1976,1,1976-01-01,8.703,7.732,10.829,9.813,9.832,9.198,8.279,9.262,11.719,8.979,10.018,8.566,11.632,10.501,8.508,11.84,9.652,9.994,9.459,11.501,9.211,8.747,9.14,9.812,10.049,9.56,10.816,8.481,12.606,12.591,7.952,10.764,10.43,9.595,9.626,9.482,11.583,11.643,9.766,9.651,10.392,11.587,11.229,12.183,11.528,9.546,12.604,9.237,7.957,9.507,9.706,11.512,8.729,9.297,10.379,9.972,10.539,11.68,7.821,9.648,10.908,11.622,10.46,9.086,11.359,9.593,11.375,12.843,11.467,9.572
1976,2,1976-02-01,10.715,10.379,13.248,10.631,9.275,11.076,11.283,10.234,10.541,11.897,11.729,9.951,12.415,13.293,8.958,14.124,10.577,12.52,12.189,11.414,10.502,13.214,11.844,10.536,12.84,11.885,10.45,10.437,10.477,12.261,10.296,8.958,10.532,11.386,10.263,13.391,13.135,12.772,10.338,10.822,12.904,11.092,10.869,11.103,10.836,9.613,13.115,11.08,13.517,11.897,9.553,10.794,11.499,10.531,12.863,11.828,10.365,13.535,10,11.744,13.242,12.464,9.954,10.535,10.61,11.337,10.74,12.904,11.942,10.677
1976,3,1976-03-01,12.947,10.268,14.122,10.785,13.506,10.871,10.188,13.414,13.537,11.726,10.886,12.383,12.835,14.633,11.046,13.612,10.608,12.959,11.797,12.13,12.684,11.826,10.872,13.888,13.208,10.551,11.345,10.981,11.835,14.582,11.479,10.165,13.578,10.888,12.321,13.868,12.048,10.104,10.104,10.776,12.526,12.965,14.452,10.426,12.672,10.727,11.501,11.233,14.261,10.326,10.735,12.337,10.107,10.104,12.367,11.866,10.827,12.622,11.879,10.641,13.279,11.395,10.379,10.767,14.222,12.517,11.019,11.908,12.931,11.174
1976,4,1976-04-01,12.715,13.742,15.024,15.446,16.521,16.088,14.933,16.496,13.244,14.788,14.364,12.257,14.017,15.708,15.848,14.061,11.243,13.807,13.82,14.129,14.072,16.319,14.655,14.574,15.296,13.267,13.516,12.716,13.716,14.989,14.488,10.031,14.356,14.972,13.998,14.893,13.955,15.898,14.178,14.831,13.681,15.02,15.143,12.684,14.114,14.727,14.318,11.047,16.096,14.079,12.766,13.388,14.344,15.585,13.608,13.387,13.422,14.731,16.182,14.929,14.742,14.531,13.051,15.965,14.702,14.259,13.407,14.57,13.896,13.2
1976,5,1976-05-01,18.052,16.53,16.673,19.778,18.527,20.387,16.316,17.182,17.063,14.737,17.402,17.028,17.405,18.952,15.042,20.827,15.132,15.359,18.069,17.088,14.803,16.831,17.174,18.077,20.496,18.499,16.427,16.302,16,15.765,15.422,14.964,15.396,17.288,14.98,16.614,14.921,16.98,17.178,15.978,18.087,18.884,17.88,17.8,17.595,18.267,15.98,15.124,17.661,18.156,14.807,17.056,18.548,19.459,18.365,18.403,15.277,17.881,18.342,14.733,18.063,16.991,15.15,15.296,15.302,16.926,20.236,16.875,15.604,18.012
1976,6,1976-06-01,18.367,19.826,18.566,21.657,19.474,20.442,19.393,22.113,21.05,20.046,19.764,20.474,20.975,21.792,19.565,21.89,21.008,20.256,22.242,21.066,18.66,21.772,20.086,21.462,20.102,20.992,20.896,21.486,21.451,19.673,19.71,19.864,20.948,21.004,20.18,20.462,20.191,19.057,21.713,20.542,21.366,22.62,19.468,20.005,22.135,20.743,18.436,20.137,22.098,21.168,20.278,18.33,20.945,21.622,23.299,21.579,19.364,20.469,21.352,20.57,20.436,23.776,18.679,20.802,19.789,21.371,22.767,21.998,20.332,21.56
1976,7,1976-07-01,23.959,24.074,23.581,24.193,23.742,24.39,22.586,23.463,23.587,22.086,23.374,24.286,22.089,24.639,22.539,24.198,23.059,22.374,24.407,25.336,23.03,24.392,24.135,22.678,24.153,24.022,22.845,24.205,24.298,22.9,22.516,22.605,24.59,23.184,21.878,22.674,24.06,23.512,24.474,24.109,24.151,22.509,23.733,23.363,24.12,24.164,22.545,22.889,23.727,24.372,22.796,21.865,23.734,22.808,24.827,23.976,23.556,25.256,24.196,23.65,22.906,24.34,22.55,24.323,23.571,23.037,23.564,24.04,22.071,24.027
1976,8,1976-08-01,22.394,23.735,23.346,25.049,23.96,23.698,22.782,23.358,23.948,22.872,22.524,23.4,21.636,24.545,22.337,23.719,22.301,23.681,24.572,22.689,23.216,23.22,23.7,22.434,23.668,24.055,22.717,24.043,22.496,22.921,23.915,21.146,22.777,21.732,22.482,24.399,21.557,23.817,22.814,23.7,23.931,22.052,23.63,23.357,21.952,24.063,24.431,22.25,24.923,24.318,22.177,22.935,22.986,22.729,22.753,23.55,22.849,22.4,22.454,22.61,23.841,21.401,23.06,22.127,22.584,24.121,23.451,24.994,22.465,23.805
1976,9,1976-09-01,19.87,22.665,20.761,21.374,22.369,20.426,21.639,21.016,20.882,22.395,19.975,19.486,20.318,22.851,20.461,21.851,22.066,21.585,21.981,21.907,20.796,21.55,23.332,21.899,21.994,21.661,21.978,23.224,22.481,21.708,21.611,21.364,20.24,21.817,20.42,22.526,21.326,21.344,20.71,22.582,21.942,21.687,23.643,20.469,20.519,21.323,21.068,21.994,22.311,23.143,21.531,20.54,22.611,20.167,23.484,22.286,22.598,21.551,21.625,20.797,21.216,21.388,22.114,20.334,20.162,22.027,21.93,23.417,22.187,23.145
1976,10,1976-10-01,17.443,16.045,19.613,16.319,16.411,16.9,16.83,17.375,17.443,17.713,17.044,19.629,18.713,17.484,17.22,19.591,19.156,17.072,19.268,18.844,17.929,17.899,17.728,16.901,17.921,17.709,16.747,17.71,18.655,20.089,19.002,16.829,19.001,17.457,17.789,19.102,17.725,16.395,18.492,19.596,19.908,18.037,17.376,18.388,17.302,16.942,16.292,19.857,16.85,19.421,17.48,18.847,19.188,17.416,17.751,17.809,17.818,16.589,16.461,18.825,20.237,18.721,18.833,17.83,17.751,18.777,16.536,17.242,16.517,18.986
1976,11,1976-11-01,13.719,12.305,14.434,12.983,13.714,11.138,13.757,11.773,12.964,13.667,11.53,11.306,14.024,10.199,13.328,14.194,16.399,15.8,12.633,13.917,13.347,14.101,11.817,10.199,13.274,11.981,13.645,15.754,12.195,11.667,14.556,13.403,13.87,12.217,10.199,14.674,11.562,12.275,13.535,13.389,15.754,12.863,11.778,13.984,12.685,10.379,11.484,13.85,11.924,14.105,10.199,11.141,14.382,13.813,13.121,13.478,10.44,11.917,13.329,11.472,13.01,14.091,12.763,13.271,10.199,12.599,13.48,11.333,11.24,12.97
1976,12,1976-12-01,9.799,10.617,10.557,11.369,12.039,9.254,9.87,10.717,11.57,8.354,9.478,8.087,12.637,7.997,9.22,10.857,9.641,9.528,9.635,10.531,9.134,9.299,12.541,8.034,11.541,10.592,11.455,11.917,10.029,9.987,9.953,10.906,8.478,9.739,7.871,9.04,8.204,9,8.976,9.009,12.117,10.694,10.517,9.32,10.747,9.115,11.898,10.249,8.925,8.374,8.241,9.835,11.413,10.013,10.327,10.804,7.782,11.513,10.583,7.871,9.216,12.66,10.355,9.78,9.591,8.464,10.032,9.511,7.835,10.152
1977,1,1977-01-01,10.104,8.636,10.876,10.204,9.393,9.806,10.067,9.748,10.939,9.818,10.11,9.376,10.658,9.539,10.586,9.737,9.286,10.825,8.316,8.623,9.976,11.286,10.88,10.293,10.472,9.16,9.886,8.873,9.803,10.123,11.449,9.85,7.953,8.515,10.113,9.623,9.642,9.006,10.803,9.327,10.335,11.525,10.136,9.212,10.247,9.397,9.936,9.889,8.301,11.515,10.487,8.539,9.681,9.023,8.366,10.907,8.035,12.088,11.795,9.423,9.627,10.404,10.942,10.171,10.585,11.308,9.334,10.298,10.097,10.524
1977,2,1977-02-01,12.404,9.833,13.681,11.921,13.823,9.21,12.815,9.737,12.783,12.638,13.594,11.455,13.01,12.888,11.936,12.539,9.544,10.754,10.073,10.517,10.305,9.905,10.723,12.109,11.29,12.272,12.843,11.856,12.881,12.279,12.803,9.934,9.031,10.537,11.072,10.304,9.899,8.958,10.577,10.452,12.471,10.555,12.756,12.984,13.129,11.648,11.556,11.831,9.489,12.413,11.023,12.168,9.139,8.958,11.007,9.553,10.178,11.802,11.806,12.357,10.595,10.7,10.635,13.823,12.06,12.936,11.256,12.925,13.831,10.672
1977,3,1977-03-01,14.243,10.815,10.374,12.672,13.872,11.264,14.588,10.519,12.334,11.948,12.332,11.109,12.641,12.636,14.184,11.859,11.299,12.516,13.646,12.882,10.874,12.768,10.448,12.73,10.639,11.607,12.247,12.26,11.732,10.892,12.711,10.206,10.721,10.407,13.558,11.92,13.526,10.407,11.682,10.818,11.76,10.608,11.66,14.377,12.522,11.663,10.406,14.862,10.104,11.221,14.821,10.834,10.67,10.985,11.09,12.763,13.388,12.745,14.862,12.885,14.386,10.852,12.771,12.396,11.484,10.693,13.956,10.143,12.631,10.897
1977,4,1977-04-01,16.658,10.031,13.198,14.646,13.287,14.495,14.547,16.707,13.89,14.011,16.639,14.961,16.181,14.662,13.547,15.909,14.141,12.996,16.476,12.719,13.705,13.982,13.324,13.557,16.868,13.173,13.089,14.476,14.588,13.483,14.466,11.812,13.338,12.819,14.965,11.492,14.979,16.072,14.721,15.582,14.533,13.682,14.852,14.198,14.491,13.187,11.701,16.377,16.245,15.36,14.969,11.954,15.448,15.321,13.998,16.793,14.017,15.019,14.569,15.167,13.28,14.342,14.222,14.075,15.222,16.978,14.014,10.031,13.995,15.029
1977,5,1977-05-01,18.742,17.751,17.748,18.216,16.933,17.771,18.264,15.556,16.875,18.274,17.6,17.193,17.36,15.768,17.133,17.644,16.088,19.903,18.043,16.644,15.585,16.833,17.935,16.43,18.15,17.542,17.295,18.27,16.407,18.108,17.039,16.323,16.752,14.992,17.59,18.174,17.691,21.13,17.105,15.884,19.445,17.277,18.111,18.555,18.525,18.591,16.625,21.13,18.278,18.903,17.356,17.815,17.179,17.246,15.106,16.343,16.354,17.734,17.205,17.052,16.802,18.903,16.552,17.672,17.973,18.307,18.335,18.775,18.957,18.084
1977,6,1977-06-01,21.39,21.647,21.429,19.665,18.314,22.449,19.667,20.46,19.331,23.414,19.503,19.612,23.888,19.165,19.902,21.742,18.705,19.425,23.347,19.867,21.032,20.031,19.663,18.323,21.284,20.954,20.101,19.796,21.661,20.256,20.95,19.273,19.14,18.686,19.15,19.717,19.706,22.487,19.942,19.668,19.365,19.41,18.686,20.12,21.493,19.771,21.814,20.287,20.009,20.445,22.756,21.605,21.128,19.768,20.638,19.413,20.316,19.945,20.728,19.404,18.598,21.858,19.343,19.756,19.64,21.078,21.209,20.966,20.242,19.943
1977,7,1977-07-01,24.359,24.505,23.359,23.625,24.795,22.935,23.925,23.541,24.07,23.972,24.191,23.615,24.208,24.301,23.239,24.182,22.991,22.547,23.529,23.647,22.739,23.654,23.935,24.227,24.275,22.14,22.72,23.548,24.638,23.248,23.688,23.415,23.743,21.803,24.071,25.114,23.811,23.965,23.827,23.621,23.625,23.781,23.389,24.448,25.458,23.742,24.142,24.23,24.438,23.662,23.616,22.563,24.144,23.897,23.877,24.766,22.562,22.689,22.582,23.984,22.714,25.458,23.866,23.788,23.104,23.981,23.777,23.09,22.598,23.957
1977,8,1977-08-01,23.434,23.208,23.495,23.212,23.728,22.579,22.544,24.511,21.926,23.865,23.567,22.504,22.829,22.389,23.287,22.807,23.339,24.006,22.963,22.982,23.777,23.786,21.146,22.62,22.997,23.739,23.124,23.516,23.301,22.435,23.591,22.644,21.944,22.413,24.228,24.694,22.835,24.124,23.202,24.104,22.796,24.405,23.171,22.638,23.901,22.683,23.386,23.887,23.599,22.74,24.908,24.755,24.563,23.284,23.666,22.871,22.673,23.769,23.421,23.823,23.368,23.927,24.073,23.559,22.852,25.141,22.474,22.562,23.2,24.008
1977,9,1977-09-01,20.992,20.753,21.359,22.627,21.512,20.817,19.88,20.726,22.236,21.984,20.367,22.057,20.237,22.053,23.289,22.336,21.64,21.174,21.175,21.271,22.477,20.691,19.075,20.921,21.834,20.481,21.46,22.559,20.24,20.536,22.163,21.32,21.828,22.089,21.719,22.281,21.328,20.888,21.957,21.489,21.163,21.999,21.611,22.024,23.576,20.518,21.964,22.244,22.652,24.129,22.87,22.895,22.568,21.646,22.04,21.633,21.986,20.563,21.798,21.789,22.237,22.106,21.917,23.095,20.605,22.014,20.851,21.647,22.393,21.868
1977,10,1977-10-01,16.968,17.718,17.789,19.322,17.205,17.799,17.137,18.787,17.478,16.081,17.606,18.913,16.628,19.288,18.629,16.673,16.96,17.182,18.361,18.774,17.78,17.352,17.783,16.422,17.57,16.65,18.016,19.702,17.325,17.369,16.785,19.381,17.913,16.594,17.998,17.939,19.808,17.728,17.818,18.028,19.412,19.126,19.527,18.623,19.732,18.636,16.505,17.992,19.779,17.521,19.412,17.397,18.845,17.819,17.102,18.923,18.806,19.702,17.636,16.984,17.885,16.789,18.927,18.124,18.198,17.894,16.993,19.508,17.224,16.969
1977,11,1977-11-01,14.388,14.729,10.271,14.344,11.486,13.459,14.075,13.989,11.818,13.95,11.17,12.904,12.849,14.293,13.206,12.943,13.532,13.913,12.934,12.157,13.843,13.599,12.003,13.856,11.524,12.461,10.83,14.501,13.254,13.248,12.039,12.28,12.89,11.08,14.698,13.817,14.003,13.902,13.439,12.053,13.032,12.772,13.736,12.062,13.893,12.558,12.581,12.494,13.807,12.356,14.338,13.734,12.92,11.983,12.89,12.103,14.874,13.977,13.361,11.995,13.356,12.032,13.392,11.916,12.655,12.504,12.93,11.763,14.394,13.117
1977,12,1977-12-01,10.817,12.542,10.055,10.581,9.597,12.66,8.523,9.619,9.806,9.599,8.33,11.447,8.355,8.354,11.552,10.94,8.792,11.738,11.749,12.981,10.192,8.803,12.32,9.823,9.634,8.188,8.103,9.557,10.055,9.541,11.563,9.002,10.791,9.349,13.057,11.272,9.345,9.974,10.337,8.671,9.358,11.776,12.304,7.871,10.678,8.88,11.19,10.708,12.324,10.217,10.032,12.144,10.453,10.439,9.984,10.906,11.523,11.583,13.057,10.454,10.203,10.25,10.567,11.429,9.343,13.057,10.721,10.184,11.253,10.898
1978,1,1978-01-01,12.591,12.424,8.963,10.165,9.882,12.976,10.791,10.223,10.168,7.905,8.539,11.162,10.831,10.356,11.811,9.202,9.39,12.163,12.976,9.642,9.483,11.85,10.94,10.199,11.71,8.255,7.766,9.395,11.162,11.342,10.345,9.487,10.481,9.152,10.56,11.685,10.169,11.562,8.735,8.841,9.703,9.734,9.999,8.842,9.777,10.962,8.272,9.635,12.498,8.636,10.904,9.902,11.638,11.503,9.752,11.599,8.874,7.732,9.812,9.383,10.705,12.323,8.293,11.045,11.778,12.976,11.666,11.463,11.55,10.377
1978,2,1978-02-01,10.705,13.966,8.958,9.123,12.886,13.382,10.695,11.445,9.856,10.091,10.946,12.845,13.209,11.985,10.546,10.536,10.213,12.514,12.218,12.917,9.608,10.421,10.935,12.899,10.611,10.614,10.122,10.345,14.038,12.369,12.977,10.328,11.645,8.958,12.087,14.173,13.196,12.834,13.288,11.615,10.267,13.762,11.699,8.958,11.832,13.117,10.965,14.143,11.524,11.746,12.501,11.333,12.295,10.721,9.21,10.4,9.852,10.692,10.644,10.677,11.92,9.995,9.701,11.809,12.212,12.982,12.172,10.753,12.062,10.732
1978,3,1978-03-01,13.964,10.934,10.104,12.164,13.742,13.378,10.788,11.447,14.415,10.524,12.479,12.814,12.428,10.822,10.216,11.96,11.275,11.366,13.009,13.416,12.313,10.713,11.315,11.885,10.978,10.47,10.774,13.541,14.133,13.865,10.228,13.062,13.318,10.104,13.361,12.357,11.036,11.627,12.527,11.951,12.661,13.589,10.874,14.263,10.765,14.239,11.057,12.318,12.548,13.717,12.984,13.697,12.648,10.275,10.489,14.069,13.005,11.471,14.588,10.413,11.504,13.586,12.587,12.885,12.914,12.809,12.705,13.992,12.573,10.8
1978,4,1978-04-01,14.504,13.241,11.109,13.732,13.399,13.841,13.59,12.093,14.471,15.91,16.763,14.753,16.954,11.699,13.775,14.547,14.105,14.813,12.271,15.78,13.03,12.8,15.189,14.98,14.879,14.301,13.073,16.557,15.208,17.146,10.469,14.108,14.717,11.541,15.648,13.942,10.492,14.128,13.775,15.363,15.668,12.692,11.553,13.838,16.162,15.61,16.141,15.176,15.382,16.198,14.227,14.184,16.074,13.865,14.099,14.186,10.031,13.528,15.021,14.022,13.768,16.739,12.674,14.976,15.509,13.867,16.826,15.468,15.109,15.362
1978,5,1978-05-01,19.423,16.32,20.358,17.608,18.688,19.027,17.53,17.09,16.792,16.082,18.076,18.248,15.667,17.667,16.921,16.89,16.776,16.436,17.434,16.574,18.327,14.733,16.548,20.077,19.081,17.105,18.081,17.428,16.151,21.057,18.656,18.809,17.953,16.292,17.77,16.827,19.549,17.638,17.72,18.112,17.925,16.831,16.398,19.934,21.073,17.183,17.698,17.437,19.516,16.695,18.961,17.175,17.448,16.845,17.23,17.316,14.98,17.17,19.445,16.757,17.177,17.24,18.438,18.441,19.968,19.658,16.966,15.757,16.912,20.529
1978,6,1978-06-01,21.65,19.448,22.507,20.573,21.08,22.164,22.399,18.562,21.775,20.273,19.448,21.273,20.667,19.357,22.786,18.77,20.591,19.152,20.295,21.271,20.65,22.131,19.098,19.835,20.278,21.065,21.487,19.786,20.073,22.484,20.006,20.95,19.883,19.264,21.083,18.508,20.795,20.662,18.314,20.456,21.151,22.151,19.652,21.806,19.818,19.937,22.406,21.098,21.23,18.68,20.906,20.763,19.663,19.325,20.801,19.679,20.563,19.742,21.252,18.867,22.312,20.732,21.25,20.801,20.911,23.262,22.618,18.348,19.202,20.437
1978,7,1978-07-01,23.977,21.896,23.676,23.215,23.327,23.53,24.257,24.012,24.294,23.874,24.375,24.611,23.932,23.004,22.835,22.752,22.569,23.445,24.095,23.847,24.28,22.778,23.946,23.049,25.339,22.442,21.558,23.154,22.706,24.451,21.87,23.361,23.843,22.915,24.479,23.707,22.693,24.659,21.589,22.739,22.865,24.172,23.222,23.622,24.037,23.048,24.587,23.512,25.575,25.314,24.239,24.42,23.772,23.255,23.927,23.094,24.648,23.257,23.862,23.241,23.606,24.54,24.041,24.72,24.494,24.304,23.698,22.538,22.894,24.165
1978,8,1978-08-01,23.567,22.847,23.74,23.037,23.086,23.16,23.475,22.843,22.85,23.427,22.823,23.675,24.032,23.086,24.016,22.459,22.548,24.7,22.631,22.53,22.649,22.364,23.403,23.711,23.939,21.383,22.552,23.47,22.925,22.661,22.766,22.834,22.614,21.197,24.1,23.3,22.567,22.566,22.468,22.332,22.299,24.815,22.491,23.748,22.618,24.93,23.109,23.238,23.862,23.968,22.913,23.305,23.722,23.09,23.073,23.659,22.336,23.876,23.037,23.087,23.615,24.084,24.005,24.758,22.011,23.906,24.563,23.849,23.271,23.802
1978,9,1978-09-01,21.013,23.057,21.579,21.08,22.844,21.471,20.559,20.552,21.535,20.484,22.181,22.798,22.214,23.506,21.763,22.513,20.491,21.566,20.569,21.89,22.039,21.984,21.887,21.95,22.332,20.188,21.158,20.863,23.037,22.966,22.376,20.324,21.538,21.399,21.152,21.562,22.361,21.826,22.399,22.018,22.566,21.359,22.03,20.559,20.948,22.844,20.268,21.467,22.944,20.978,21.228,19.984,22.167,21.263,22.037,20.464,19.885,21.951,21.298,21.913,19.452,20.961,22.16,21.997,20.774,21.657,23.012,21.559,22.222,20.27
1978,10,1978-10-01,16.656,19.227,16.472,17.493,17.747,19.039,16.975,19.633,17.681,17.054,17.932,19.253,17.849,16.307,19.664,16.045,18.918,19.767,17.392,18.992,16.553,16.629,17.727,17.888,19.392,18.832,16.045,17.264,18.854,19.678,16.49,19.31,17.369,16.213,17.871,18.986,19.119,18.924,17.494,16.973,17.786,17.381,18.613,16.311,17.658,16.818,17.897,17.973,19.239,16.992,18.883,16.819,18.23,17.971,19.516,18.497,17.653,17.542,18.717,17.438,16.308,18.654,18.224,18.602,19.053,17.918,19.624,18.883,19.752,18.884
1978,11,1978-11-01,13.314,11.328,11.008,13.249,14.782,16.399,14.551,12.898,14.25,12.043,13.835,14.396,12.509,13.213,14.592,11.141,10.199,13.524,12.216,13.915,11.568,11.793,10.661,12.311,14.187,13.179,11.793,12.863,14.533,16.405,13.788,12.328,13.105,12.482,13.948,13.736,14.593,12.745,14.361,11.302,11.08,14.4,11.906,13.59,13.036,13.082,13.028,13.717,14.104,12.606,14.437,13.75,12.306,11.088,12.809,16.405,12.033,12.858,14.551,13.782,12.809,13.455,14.637,13.868,11.58,13.9,14.018,14.172,13.905,10.199
1978,12,1978-12-01,10.029,9.152,9.626,12.583,10.505,12.313,12.031,11.474,8.12,9.494,11.248,12.642,11.582,12.999,11.37,8.766,7.763,11.375,7.871,8.255,8.435,9.004,9.805,8.888,10.764,10.365,9.093,10.13,12.321,10.764,11.275,9.568,7.904,8.147,9.872,9.623,11.468,10.754,13.057,11.289,8.968,10.522,11.65,9.647,10.65,8.204,12.61,11.359,10.73,11.446,10.939,10.789,9.505,9.736,10.748,10.076,10.308,8.794,11.461,7.763,10.892,10.781,11.024,8.042,11.269,9.412,10.764,9.208,9.065,11.334
1979,1,1979-01-01,11.629,7.907,9.45,12.871,12.338,11.168,9.727,7.905,11.01,10.7,12.393,10.945,9.417,11.978,12.039,9.223,9.92,11.481,10.306,10.191,9.125,11.506,10.176,10.402,9.566,9.181,8.928,9.503,11.589,10.879,10.666,9.58,9.973,10.08,8.458,9.137,10.362,10.09,11.567,9.965,11.533,12.585,9.44,11.541,7.816,9.029,11.301,8.039,9.71,12.683,10.413,9.82,10.932,10.159,9.193,9.556,9.943,9.624,10.278,7.905,9.029,9.954,11.695,10.359,12.222,9.355,10.016,12.516,8.796,9.913
1979,2,1979-02-01,9.656,9.502,10.77,13.76,12.017,10.41,10.056,10.398,13.762,12.349,10.817,10.426,14.171,12.692,12.893,10.311,9.652,10.84,11.653,12.729,11.568,11.431,9.544,11.81,10.461,10.422,9.12,11.187,13.315,11.069,13.057,10.611,10.05,10.67,11.872,13.154,11.82,13.253,11.799,12.183,12.13,12.913,11.77,9.839,10.569,13.667,12.625,9.321,10.544,12.332,10.708,12.932,10.469,13.194,10.644,13.593,10.681,10.885,11.227,9.459,10.773,11.825,12.808,10.355,13.694,13.417,13.598,11.18,10.638,11.878
1979,3,1979-03-01,12.661,11.48,12.272,14.862,12.571,12.8,12.298,12.295,13.591,13.586,10.972,10.693,12.21,12.538,13.679,10.969,13.489,14.209,13.729,10.136,13.052,11.641,11.692,14.086,11.508,11.124,11.362,10.962,14.077,13.323,13.657,10.812,12.271,10.275,13.393,13.605,11.689,11.433,12.757,12.954,13.279,13.335,10.642,12.33,11.859,14.074,11.997,12.138,14.581,12.187,12.628,14.001,13.042,11.269,10.69,12.693,13.915,13.576,13.724,10.703,10.343,10.762,11.611,11.921,11.974,13.594,14.745,10.157,12.715,14.09
1979,4,1979-04-01,16.834,14.137,12.888,16.177,14.749,13.578,13.731,13.696,13.891,13.956,13.922,14.874,14.474,16.793,14.235,15.694,14.295,15.054,17.181,14.152,15.218,13.419,11.785,14.484,11.732,13.769,14.443,13.351,14.264,16.456,17.146,16.028,13.569,13.726,14.956,16.464,17.018,14.261,12.586,13.934,14.04,14.831,14.583,16.759,13.496,14.004,12.753,10.492,16.157,13.761,14.253,14.87,13.715,16.558,13.979,14.004,15.73,16.121,14.06,13.03,13.398,10.031,13.62,13.031,16.822,14.647,15.777,14.904,17.138,16.778
1979,5,1979-05-01,17.799,16.901,16.424,18.647,20.44,17.56,15.132,18.096,17.921,17.268,16.237,20.965,17.987,21.057,18.541,14.733,15.718,17.269,18.495,18.095,19.864,17.214,16.557,17.186,18.092,16.856,15.562,15.576,21.13,18.303,19.636,19.13,15.105,17.859,18.974,17.334,18.408,16.2,20.529,18.642,17.56,19.128,17.257,16.832,16.227,16.137,17.247,16.664,18.741,16.318,17.854,15.597,17.702,14.733,16.762,18.493,16.809,16.712,18.502,16.81,17.64,16.549,15.578,19.95,17.638,16.13,18.043,17.2,21.021,19.145
