year,month,date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
1975,10,1975-10-01,0.873132087,0.400148976,1.466335394,0.544062205,0.531776929,0.710790945,0.566877717,0.409801693,0.458942795,0.38874122,0.196564409,0.299234213,1.611126142,1.047758504,1.689225394,0.702015748,0.494043583,1.607616063,0.238685354,0.009652717,1.609371102,0.720443661,1.30838185,0.393128819,0.040365906,0.768707244,1.231160118,0.050018622,0.013162795,0.058793819,1.234670197,1.628676535,1.052146102,0.050018622,0.045631024,1.585678071,1.020555394,0.02720311,1.029330591,0.00087752,0.121975236,1.418949331,0.00087752,0.00087752,1.179386457,0.605488583,0.549327323,1.217997323,1.558474961,0.042120945,1.112694961,1.191671732,0.520369173,0.005265118,0.760809567,1.28117874,0.851194094,1.386481102,0.077221732,0.093894606,0.773094843,0.674812638,1.367175669,0.158831063,0.850316575,0.36153811,0.824868504,1.17148878,0.164973701,0.068446535
1975,11,1975-11-01,0.62417126,1.18974685,4.659629528,3.273714567,2.306461417,1.926863386,1.254287008,3.424025197,1.72899685,2.793909449,0.015285827,0.748156299,1.497161811,2.15360315,1.962530315,1.364684646,4.659629528,4.723320472,1.672099606,0.262406693,1.986308268,4.723320472,0.283637008,0.992729528,3.622740945,0.17323937,0.419511024,0.144366142,1.161722835,4.466009055,2.873735433,3.256730315,0.172390157,4.723320472,1.273818898,0.738814961,0.413566535,4.256253543,4.663875591,4.218888189,0.894220866,4.466009055,1.561701969,2.500931102,1.072555512,1.926014173,2.079721654,4.466009055,2.108594882,2.371001575,1.530281102,4.26814252,1.638131102,0.253914567,0.512924409,0.225041339,1.644924803,1.871664567,3.801075591,4.297015748,0.197866535,3.698320866,1.926014173,0.896768504,2.065285039,0.938379921,0.696354331,0.264105118,3.249087402,1.802029134
1975,12,1975-12-01,4.759666772,2.149923228,2.877387047,3.975164173,2.790512598,6.319896772,1.456682677,0.638834331,0.324682283,3.87249437,2.293836457,3.590810551,1.629554055,0.902090236,6.522603819,2.990587087,3.411796535,2.377200827,1.487395866,6.29795878,0.616896339,5.241425079,4.511328701,3.101154567,3.182763898,0.058793819,5.994336969,0.659017283,12.22823681,5.081716496,3.591688071,5.478355394,0.525634291,0.343987717,6.160188189,3.067808819,1.997234803,5.166835906,1.50494626,1.934053386,0.308886929,2.471095433,5.756529134,1.306626811,2.470217913,3.682072598,3.921635472,0.859091772,0.537042047,0.257990787,5.054513386,4.578897717,3.654869488,1.346992717,0.511593976,5.168590945,2.297346535,1.843668858,0.737116535,1.662022283,3.851433898,1.167978701,5.203691732,4.48500311,0.265888465,5.638063976,5.255465394,4.437617047,4.582407795,1.160958543
1976,1,1976-01-01,7.66074685,0.909987913,4.092751811,8.649711535,2.443014803,1.261873307,1.455805157,2.292081417,0.772217323,5.563474803,3.324922087,0.292214055,8.568102205,0.425597047,1.116205039,2.489523346,6.925385354,0.97580189,0.308009409,2.612376102,2.910732795,2.298224055,0.917885591,6.640191457,1.046003465,5.954848583,3.262618189,2.694862953,7.771314331,8.841010827,1.081104252,7.887146929,4.155933228,8.285540866,4.047998307,6.258470394,1.025820512,5.549434488,8.63742626,7.157050551,0.272031102,5.954848583,2.418444252,1.370685748,5.385338307,1.289953937,1.768202165,4.715790787,1.997234803,2.520236535,8.548796772,7.167580787,3.535526811,2.595703228,1.120592638,1.495293543,2.70363815,1.834016142,3.218742205,2.597458268,1.647104449,6.599825551,6.601580591,6.870101614,0.744136693,5.390603425,2.723821102,9.559699449,3.37055311,2.112189882
1976,2,1976-02-01,5.659322598,1.618004764,0.017239016,5.144614843,5.233272638,1.008892874,4.178409055,6.760977795,1.235462795,4.482965,2.40525315,4.763714685,3.714597441,0.913667835,0.896428819,0.356272992,6.259404528,0.949787677,0.279107874,4.206319843,4.713639449,0.017239016,6.045148189,6.213433819,8.366668976,5.697905157,1.676289055,2.593240512,1.741961496,3.820494252,7.272401929,0.403064606,2.062114646,5.688054291,4.465725984,3.725269213,3.818031535,2.795183268,0.839786339,0.346422126,1.609795709,3.459295827,2.015323031,0.725680472,2.011218504,0.036119843,0.143658465,1.544944173,0.252017992,3.770419016,2.118757126,3.791762559,1.697632598,6.889039055,6.460526378,4.564234646,2.900259173,1.705841654,1.972635945,3.775344449,0.017239016,1.872485472,4.481323189,1.44315189,0.948145866,7.407030433,2.803392323,2.023532087,4.63483252,0.174031969
1976,3,1976-03-01,3.078339055,3.754029213,0.246583031,2.934425827,0.536164528,3.256475551,2.581662913,0.19568689,1.217997323,2.680822638,6.731453504,2.873876969,2.529011732,3.166091024,1.482130748,3.56624,2.662394724,1.806813031,1.16885622,1.47774315,1.221507402,0.211482244,0.076344213,0.100037244,4.938680787,2.788757559,4.971149016,1.060921299,2.077089094,2.282428701,4.673669843,3.998857205,2.95285374,0.949476299,2.734351339,0.092139567,2.328059724,0.176381457,2.644844331,1.967399134,1.413684213,2.735228858,1.489150906,1.952481299,2.692230394,2.781737402,2.254348071,1.742754094,0.074589173,2.624661378,4.287561181,1.158325984,1.284688819,1.227650039,4.026937835,2.142025551,5.498538346,3.375818228,2.070068937,1.601473425,0.213237283,3.632053976,4.705260551,1.382971024,0.236052795,1.630431575,2.659762165,3.157315827,6.867469055,3.034463071
1976,4,1976-04-01,0.64370315,0.297224409,0.611433071,0.228438189,0.162199606,0.100207087,1.347700394,0.241176378,1.252588583,2.163793701,0.642853937,2.707289764,2.186722441,3.444406299,0.124834252,1.528582677,2.539994882,0.567274016,2.292874016,1.715409449,3.53612126,0.880633465,1.528582677,0.810148819,0.620774409,1.197389764,0.887427165,0.683616142,2.857600394,1.052174409,0.880633465,1.774854331,0.600393307,1.762116142,0.418661811,0.36601063,1.869966142,1.999046457,1.202485039,0.456027165,0.86619685,0.53925,0.661536614,0.276843307,2.663979921,1.254287008,1.53282874,3.045276378,0.245422441,2.044054724,0.977443701,1.609257874,0.23523189,0.216549213,1.247493307,0.36940748,1.507352362,2.571415748,0.342232677,0.311661024,1.651718504,1.502257087,0.923943307,0.451781102,2.76503622,0.355820079,0.945173622,0.112945276,0.433098425,0.976594488
1976,5,1976-05-01,0.02808063,0.060548858,1.634819173,0.002632559,0.043875984,0.006142638,0.029835669,0.013162795,1.83840374,0.441392402,1.83840374,0.104424843,0.078976772,0.220257441,0.160586102,0.003510079,0.116710118,0.558980039,0.240440394,0.226400079,2.293836457,0.090384528,0.162341142,0.175503937,0.021937992,0.007897677,0.035978307,0.47386063,0.186911693,2.42458689,0.149178346,0.489655984,1.152183346,0.163218661,0.275541181,0.619528898,1.201324449,0.163218661,0.438759843,0.287826457,0.067569016,0.002632559,0.085119409,0.177258976,0.129872913,0.010530236,0.465962953,0.198319449,0.018427913,0.16760626,1.83840374,1.970909213,0.013162795,0.003510079,0.422086969,0.014040315,0.284316378,0.193054331,0.868744488,0.189544252,1.472478031,0.008775197,2.326304685,1.316279528,0.513349016,0.465962953,0.002632559,0.035978307,1.244322913,0.02895815
1976,6,1976-06-01,0.069635433,0.015285827,0.223342913,0.005095276,0.028873228,0.038214567,0.023777953,0.009341339,0.00339685,0.073032283,0.002547638,0.035666929,0.026325591,0.006793701,0.038214567,0.016984252,0.048405118,0.005095276,0.043309843,0.007642913,0.174937795,0,0.033119291,0.004246063,0.016135039,0.034817717,0.027174803,0.037365354,0.021230315,0.008492126,0.095961024,0.011039764,0.004246063,0.00339685,0.002547638,0.089167323,0.064540157,0.010190551,0.001698425,0.001698425,0.011039764,0,0.146064567,0.002547638,0.001698425,0.00339685,0.097659449,0.056897244,0.000849213,0.029722441,0.080675197,0.114643701,0.009341339,0.00339685,0.005095276,0,0.000849213,0.005944488,0.026325591,0,0.135874016,0.000849213,0.078976772,0.059444882,0.185977559,0.000849213,0.000849213,0.069635433,0.100207087,0.002547638
1976,7,1976-07-01,0,0,0.00087752,0,0.298356693,0.00087752,0.035100787,0.008775197,0.298356693,0.106179882,0.004387598,0,0.002632559,0,0.003510079,0.005265118,0.007897677,0.003510079,0,0.08424189,0.00087752,0.00087752,0.016672874,0,0.007020157,0.007897677,0,0.042120945,0,0.00087752,0,0.005265118,0.164973701,0,0.014040315,0.021937992,0,0.003510079,0.012285276,0,0.007020157,0.016672874,0.00087752,0,0,0,0.010530236,0.00087752,0.001755039,0.002632559,0.037733346,0.175503937,0,0.004387598,0.002632559,0.00087752,0,0,0.00087752,0,0.003510079,0.006142638,0.014040315,0,0.00087752,0.021060472,0,0,0.00087752,0.001755039
