year,month,date,access1-0.1.rcp85,access1-3.1.rcp85,bcc-csm1-1.1.rcp85,bcc-csm1-1-m.1.rcp85,canesm2.1.rcp85,canesm2.2.rcp85,canesm2.3.rcp85,canesm2.4.rcp85,canesm2.5.rcp85,ccsm4.1.rcp85,ccsm4.2.rcp85,ccsm4.3.rcp85,ccsm4.4.rcp85,ccsm4.5.rcp85,cesm1-bgc.1.rcp85,cesm1-cam5.1.rcp85,cesm1-cam5.2.rcp85,cesm1-cam5.3.rcp85,cmcc-cm.1.rcp85,cnrm-cm5.1.rcp85,cnrm-cm5.2.rcp85,cnrm-cm5.4.rcp85,cnrm-cm5.6.rcp85,cnrm-cm5.10.rcp85,csiro-mk3-6-0.1.rcp85,csiro-mk3-6-0.2.rcp85,csiro-mk3-6-0.3.rcp85,csiro-mk3-6-0.4.rcp85,csiro-mk3-6-0.5.rcp85,csiro-mk3-6-0.6.rcp85,csiro-mk3-6-0.7.rcp85,csiro-mk3-6-0.8.rcp85,csiro-mk3-6-0.9.rcp85,csiro-mk3-6-0.10.rcp85,ec-earth.6.rcp85,ec-earth.8.rcp85,ec-earth.12.rcp85,fgoals-g2.1.rcp85,fgoals-s2.2.rcp85,fgoals-s2.3.rcp85,fio-esm.1.rcp85,fio-esm.2.rcp85,fio-esm.3.rcp85,gfdl-cm3.1.rcp85,gfdl-esm2g.1.rcp85,gfdl-esm2m.1.rcp85,giss-e2-r.1.rcp85,hadgem2-ao.1.rcp85,hadgem2-cc.1.rcp85,hadgem2-es.1.rcp85,hadgem2-es.2.rcp85,hadgem2-es.3.rcp85,hadgem2-es.4.rcp85,inmcm4.1.rcp85,ipsl-cm5a-lr.1.rcp85,ipsl-cm5a-lr.2.rcp85,ipsl-cm5a-lr.3.rcp85,ipsl-cm5a-lr.4.rcp85,ipsl-cm5a-mr.1.rcp85,ipsl-cm5b-lr.1.rcp85,miroc-esm.1.rcp85,miroc-esm-chem.1.rcp85,miroc5.1.rcp85,mpi-esm-lr.1.rcp85,mpi-esm-lr.2.rcp85,mpi-esm-lr.3.rcp85,mpi-esm-mr.1.rcp85,mri-cgcm3.1.rcp85,noresm1-m.1.rcp85,noresm1-me.1.rcp85
2005,11,2005-11-01,7.38,4.653,1.801,0.008,5.184,1.068,0.086,2.103,1.556,2.422,4.281,1.489,1.345,1.9,1.957,2.469,1.365,3.484,1.6,0.66,4.576,0.53,0.35,0.551,2.877,0.87,2.347,1.969,1.713,1.193,0.377,1.469,0.001,1.474,4.245,0.352,0.269,0.99,5.595,0.261,4.104,3.725,1.39,3.35,1.225,1.003,1.684,0.643,1.283,3.015,0.587,0.353,0.038,4.138,0.077,1.41,2.256,0.368,1.144,1.917,4.613,1.396,0.655,0.931,2.289,3.326,0.93,2.677,0.604,1.481
2005,12,2005-12-01,0.214,4.956,0.708,2.074,1.188,0.264,0.847,3.669,1.564,1.376,3.719,1.754,1.812,3.059,4.812,8.94,1.391,1.604,4.203,4.237,5.192,4.274,7.078,7.186,9.842,4.155,1.354,4.497,2.043,3.32,2.747,6.304,7.852,12.379,6.33,3.904,6.055,1.714,1.142,0.914,4.964,11.058,3.322,2.485,1.321,1.095,1.484,4.308,0.622,2.933,1.368,0.638,2.284,11.99,0.916,3.827,4.275,2.134,1.428,0.468,1.077,11.684,0.308,2.181,5.286,0.393,4.271,9.065,0.429,2.311
2006,1,2006-01-01,5.786,2.148,0.247,3.081,0.802,5.769,1.221,7.509,2.754,8.564,3.099,1.19,3.642,1.702,6.09,1.539,3.305,8.637,2.728,1.76,7.433,5.995,0.271,7.256,1.657,0.256,3.502,5.077,4.8,0.456,2.878,1.058,2.693,1.375,10.225,2.878,5.322,9.578,1.778,5.715,5.973,5.556,3.435,3.566,3.751,0.639,5.127,3.063,1.034,3.177,1.053,1.037,0.326,6.795,6.902,9.375,7.961,3.708,2.081,4.598,3.455,2.349,1.665,8.04,3.395,1.613,1.852,1.08,0.227,1.844
2006,2,2006-02-01,2.717,4.498,1.166,4.952,4.616,1.61,3.474,5.721,5.462,1.825,2.564,0.195,1.189,0.031,5.739,1.696,2.938,13.64,2.223,8.031,6.916,2.101,5.19,6.555,5.295,2.927,6.993,0.656,4.463,7.921,2.045,6.174,1.664,8.008,10.065,0.616,7.159,6.318,0.113,4.336,5.65,0.998,0.234,10.963,0.021,3.855,4.349,2.832,0.021,0.036,1.103,1.989,4.867,16.514,0.331,1.028,5.123,9.736,4.935,3.836,1.131,1.734,6.359,1.759,1.896,1.813,7.309,2.776,14.083,4.284
2006,3,2006-03-01,2.205,5.978,3.423,0.245,1.346,2.135,8.987,1.877,3.124,1.855,1.945,0.392,4.773,2.192,1.008,2.263,3.543,1.089,1.641,0.871,1.385,0.124,3.965,1.12,5.036,0.057,7.227,1.553,1.072,3.353,1.889,4.208,2.55,0.174,2.953,7.142,0.12,3.289,0.117,4.546,0.205,1.195,1.07,2.469,0.169,2.133,1.572,4.438,0.827,1.81,2.794,2.765,2.578,1.356,0.522,1.771,5.596,3.269,3.368,0.892,1.213,3.061,3.02,1.47,0.272,2.03,2.112,1.672,1.847,1.762
2006,4,2006-04-01,1.206,1.743,3.069,1.682,3.338,0.133,3.848,0.549,0.173,2.091,1.894,0.146,0.515,2.849,2.069,0.464,0.33,1.496,2.405,0.579,0.131,3.557,1.936,0.436,0.53,0.256,0.598,0.485,0.235,0.436,1.466,0.461,0.681,0.901,0.749,0.961,0.645,3.602,2.057,0.265,1.334,0.4,0.767,2.209,1.118,0.454,1.046,2.235,1.5,0.323,0.365,0.304,1.258,0.804,0.118,0.981,0.338,1.855,4.042,1.086,0.216,1.785,0.547,0.52,4.679,0.118,0.293,2.099,4.793,1.353
2006,5,2006-05-01,0.217,0.224,0.017,0.367,1.346,0.186,0.069,0.023,0.265,0.014,0.076,0.519,0.036,0.849,0.184,2.699,0.134,0.844,0.173,0.021,0.002,0.086,0.762,0.177,0.145,0.024,0.895,0.042,0.801,0.275,0.213,0.034,0.191,1.08,0.59,0.375,0.024,0.02,0.926,0.416,0.384,0.127,0.027,0.022,0.027,0.054,0.026,0.016,0.052,0.217,2.652,0.021,0.257,0.027,0.259,0.012,1.016,0.014,0.015,0.42,0.016,0.002,0.008,0.219,0.072,0.005,0.416,0.45,0.022,0.001
2006,6,2006-06-01,0.001,0.05,0.01,0.047,0.155,0.002,0.009,0.012,0.015,0.003,0.011,0.011,0.008,0.058,0.02,0.079,0.001,0.017,0.01,0.043,0.083,0.038,0.008,0,0.026,0.003,0.053,0.066,0.003,0.046,0.032,0,0.003,0.097,0.039,0.003,0.005,0,0,0.086,0.007,0.18,0.004,0.015,0,0,0.015,0.005,0,0.074,0.081,0.006,0.005,0.062,0.001,0.003,0.019,0.002,0.001,0.03,0,0.009,0.001,0.029,0.019,0.003,0.169,0.039,0.017,0.031
2006,7,2006-07-01,0,0.001,0.001,0.015,0,0.001,0.015,0.517,0.17,0.004,0.002,0.001,0.001,0.008,0.02,0,0.017,0.009,0,0.104,0,0.002,0.005,0.001,0,0.07,0,0,0.005,0.107,0.003,0,0,0.021,0.005,0,0.065,0.236,0.001,0.001,0.009,0.046,0.037,0.001,0,0,0.005,0.002,0,0,0,0,0,0.003,0.001,0,0.197,0,0.001,0,0.001,0.003,0,0,0,0.004,0.001,0,0.003,0.004
2006,8,2006-08-01,0,0.177,0.001,0.004,0.481,0.028,0.002,0.004,0.055,0.017,0.021,0,0.002,0.242,0.042,0.041,0.017,0.002,0,0.001,0.035,0.004,0.001,0.005,0.002,0.004,0,0.002,0.019,0.002,0,0.002,0.04,0.086,0.002,0.003,0.001,0,0.016,0,0,0.288,0.001,0.001,0.001,0.005,0,0.001,0,0.007,0.243,0,0.001,0.001,0.001,0.003,0.002,0.003,0.001,0,0.003,0.002,0,0.001,0.004,0.003,0.001,0,0.005,0.024
2006,9,2006-09-01,1.237,0.005,0.001,0.001,0.095,0.037,0.009,0.679,0.003,0.004,0.002,0.045,0.009,0.007,0.176,0.021,0.139,0.768,0.024,0.009,0.082,0.002,0.005,0.006,0.639,0.206,0.002,0.001,0.009,0.003,0.002,0.35,0.324,0.129,0.001,0.001,0.361,0.027,0.008,0.003,1.017,0.56,0.022,0.002,0.099,0.008,0.045,0.905,0.039,0,0.088,0.106,0.003,0.004,0.006,0.029,0.008,0.08,0.023,0.017,0.054,0.001,0.759,0.028,0.002,0.008,0.116,0.003,0.057,0.036
2006,10,2006-10-01,0.98,0.001,0.674,0.78,1.049,0.031,0.002,0.822,0.33,1.415,0.469,0.139,0.363,0.104,0.091,0.367,0.049,1.102,0.012,0.218,0.009,0.689,1.588,0.411,1.724,0.027,0.092,0.03,1.154,0.187,0.067,0.221,0.024,0.887,1.391,1.188,1.746,0.031,1.636,1.523,1.188,0.017,0.099,1.544,0.027,5.045,0.837,0.488,0.077,0.66,0.101,1.791,0.311,0.951,0.051,0.458,0.072,0.267,0.539,0.137,0.001,0.384,0.914,0.169,0.001,0.297,0.071,0.008,1.277,0.585
2006,11,2006-11-01,1.811,1.241,3.506,2.317,0.245,0,4.298,2.329,1.687,1.748,0.307,5.385,1.98,3.947,0,1.076,0.465,2.956,1.183,0.325,1.77,2.353,4.042,0.119,2.939,0.095,0.567,0.548,1.144,2.501,3.898,1.378,1.799,3.317,1.799,2.489,1.881,0.627,1.076,0.47,2.847,0.101,5.26,0.974,0.093,1.229,1.489,0.768,0.027,0.935,0.009,8.491,0.858,2.624,0.291,0.52,2.613,1.634,1.588,1.472,3.249,3.273,1.925,1.241,8.248,3.928,0.311,5.228,4.618,0.018
2006,12,2006-12-01,3.188,1.476,1.32,1.575,0.289,4.098,0.403,8.552,0.821,3.595,2.212,2.287,4.548,5.44,3.937,2.634,2.812,1.001,5.203,3.308,2.711,0.193,3.359,6.544,4.095,4.308,5.957,3.02,7.411,4.036,1.514,4.111,4.176,1.998,6.471,5.288,5.889,8.165,0.234,6.409,6.069,5.933,8.041,8.405,0.733,3.781,1.97,5.386,1.893,1.994,7.514,1.084,4.259,0.916,4.389,9.139,3.382,1.832,3.074,0.299,3.142,3.098,3.637,0.898,5.467,5.223,1.673,1.772,0.543,1.301
2007,1,2007-01-01,4.656,1.019,2.975,2.076,1.751,2.705,10.68,5.861,2.992,3.741,5.82,0.228,3.089,8.9,1.137,3.81,10.527,3.817,2.05,7.188,7.143,1.523,4.953,6.229,0.227,6.257,9.309,9.731,6.966,3.579,1.847,8.157,8.389,4.239,2.594,3.157,5.502,7.154,5.411,7.205,2.378,6.354,10.627,6.123,1.598,7.358,0.227,9.549,6.113,1.154,0.869,5.113,2.813,5.082,1.58,8.038,2.487,2.263,3.136,3.057,6.085,5.257,1.671,5.061,5.113,3.446,3.11,6.172,2.939,4.256
2007,2,2007-02-01,13.874,0.078,8.007,3.385,1.834,0.643,5.821,4.598,2.271,7.479,1.012,1.646,1.067,7.382,0.341,4.278,4.646,7.367,1.506,2.976,2.506,1.966,4.091,6.105,0.518,5.143,2.909,6.504,5.648,5.161,0.838,1.723,2.208,2.514,0.739,10.284,2.985,1.879,5.376,0.97,4.32,2.259,8.224,5.76,2.749,9.855,1.231,6.717,3.022,0.111,1.152,1.012,4.419,6.989,0.093,1.34,7.498,2.259,0.967,8.764,7.037,4.149,4.2,5.946,9.113,5.28,4.159,6.812,4.981,4.552
2007,3,2007-03-01,0.822,0.277,1.128,1.775,2.983,5.463,8.416,7.496,1.996,0.904,2.378,1.119,2.164,4.784,2.455,1.56,1.633,2.807,3.009,2.965,3.081,2.513,2.5,2.106,0.452,8.036,1.953,1.555,0.981,2.279,0.739,0.248,1.566,3.02,2.977,1.044,0.271,4.71,1.728,1.894,7.191,2.444,0.239,2.427,4.845,4.082,2.72,2.174,2.799,0.234,5.596,2.508,5.34,7.591,0.47,2.008,0.395,4.667,1.927,0.285,6.946,1.2,0.392,2.118,5.114,2.078,7.151,4.576,0.543,0.057
2007,4,2007-04-01,1.017,1.466,4.315,1.232,0.118,0.37,1.379,0.461,1.514,0.88,0.817,1.444,2.29,1.811,1.594,1.108,1.049,0.474,4.193,2.253,1.476,0.451,0.601,2.62,1.43,0.705,1.438,0.624,2.983,2.059,0.49,0.577,4.282,0.118,1.336,0.324,0.576,4.793,1.295,1.548,1.626,0.197,1.925,0.157,0.826,3.21,2.125,1.282,1.838,1.142,4.214,1.568,0.91,2.073,0.189,0.579,4.195,1.249,1.293,1.497,1.248,1.415,0.432,0.428,0.764,0.285,0.26,0.932,4.729,0.356
2007,5,2007-05-01,0.214,0.15,0.448,0.277,0.042,0.01,0.023,0.588,1.225,0.48,0.621,0.175,0.001,0.363,0.036,0.007,0.618,0.018,1.374,0.14,0.094,0.02,0.379,0.008,0.985,0.246,0.118,0.094,0.063,0.046,0.319,0.036,0.005,0.238,0.009,0.054,0.345,0.009,0.002,0.03,0.341,0.017,0.043,0.482,0.157,0.422,0.293,0.613,0.209,0.097,0.161,0.129,0.024,0.139,0.285,0.001,0.787,0.004,0.376,1.216,0.137,0.112,0.01,0.043,0.528,0.098,0.149,1.548,0.006,0.295
2007,6,2007-06-01,0.013,0.078,0.027,0.063,0.078,0.014,0.004,0.119,0.009,0.004,0.007,0.007,0.001,0.136,0.035,0.001,0.021,0.037,0.014,0.073,0.026,0.007,0.034,0.008,0,0.077,0.012,0.117,0.02,0.004,0,0.015,0.01,0.043,0,0.076,0.036,0.027,0,0.012,0.007,0.046,0,0,0,0.138,0.062,0.006,0.004,0.001,0.007,0.008,0.004,0.013,0.01,0.037,0.001,0.001,0.161,0.029,0.022,0,0.162,0.01,0.004,0.003,0.027,0.129,0.001,0.044
2007,7,2007-07-01,0.001,0.014,0.002,0.008,0,0.008,0.001,0.001,0.223,0,0,0,0.003,0.005,0.002,0.035,0.001,0.001,0.007,0.001,0.003,0.01,0.002,0.002,0.005,0,0.002,0,0,0,0.002,0.013,0.002,0,0.008,0,0.006,0.006,0,0.104,0.006,0,0.031,0,0.004,0.018,0.012,0.013,0,0,0.001,0.112,0.001,0.008,0,0.026,0,0.005,0.001,0.001,0.001,0,0.004,0.006,0,0.03,0.042,0.001,0.033,0.196
2007,8,2007-08-01,0.004,0,0.013,0,0,0,0,0.005,0,0.033,0.002,0.115,0,0.002,0,0.001,0.002,0.001,0.008,0,0.092,0.027,0.007,0,0.001,0,0.075,0.086,0,0,0,0.003,0,0.008,0.032,0.001,0.001,0.103,0.024,0.038,0.006,0.089,0.029,0,0.003,0.013,0.205,0.002,0.003,0,0,0.007,0.126,0.003,0,0.034,0.004,0.001,0.36,0.179,0.04,0,0.004,0.054,0.066,0.341,0,0.001,0.001,0.021
2007,9,2007-09-01,0.02,0.001,0.067,0.018,0.092,0.059,0.05,0.008,0.064,0.001,0.144,0.014,0.003,0.093,0.006,0.74,0.008,0.225,0.391,0.61,0.001,0.008,0.003,0.007,0,0.01,0.067,0.055,0.2,0,0.001,0.044,0.005,0,0.002,0,0.012,0.026,1.722,0,0.019,0.274,0.714,0.006,0,0.019,0.228,0.003,0.004,0.034,0.001,0.008,0.001,0.007,0.048,0.04,0.015,0.023,0.019,0.007,0.108,0.002,0,2.047,0.212,0,0.1,0.003,0.652,0.14
2007,10,2007-10-01,1.34,1.127,0.265,1.044,1.334,0.084,0.87,0.875,0.152,0.093,1.515,0.319,0.005,0.004,0.533,0.93,0.79,0.796,0.003,1.052,1.437,0.001,0.675,0.029,0.146,0.003,2.229,0.053,1.628,0.568,0.435,0.611,0.274,0.185,1.483,1.148,1.167,1.376,0.044,0.017,0.63,1.197,1.376,0.066,0.004,0.082,2.047,0.083,0.216,1.955,0.15,0.001,0.148,0.48,0.001,0.586,0.89,1.683,1.589,0.716,1.647,1.711,0.104,1.582,0.056,0.025,0.843,1.606,1.78,0.096
2007,11,2007-11-01,1.436,2.415,2.253,2.327,0.271,1.045,2.116,2.97,1.388,2.539,0.655,3.367,0.453,0.46,5.999,3.416,0.456,2.661,0.411,0.142,1.653,0.186,1.113,1.713,2.356,0.032,0.199,4.748,0.441,0.812,2.907,4.06,1.31,1.279,0.207,0.33,0.03,0.09,0.01,2.765,0.404,2.345,5.137,2.858,1.233,0.542,2.785,1.327,0.025,1.379,0.906,2.757,5.376,0.286,2.717,1.726,1.15,1.929,1.138,3.214,1.823,0.569,3.304,0.95,7.05,1.551,1.706,2.367,0.807,1.025
2007,12,2007-12-01,9.026,12.927,1.721,3.07,1.949,5.046,3.371,2.509,6.165,4.708,3.765,3.091,4.238,4.093,0.769,1.275,3.716,2.468,0.676,0.067,5.615,5.323,5.456,4.685,8.282,6.87,3.401,3.62,5.778,11.084,0.736,1.601,1.669,1.953,1.87,4.204,2.097,1.224,1.458,0.528,3.545,3.148,3.51,2.273,1.493,1.072,4.07,5.833,0.067,0.067,4.717,0.22,7.128,4.334,5.67,6.924,1.308,2.553,0.083,0.325,3.561,4.922,1.065,1.38,6.296,4.146,4.839,6.304,2.524,0.809
2008,1,2008-01-01,4.927,7.921,1.955,2.928,3.52,0.288,4.559,15.952,4.759,4.637,8.684,2.818,2.031,4.548,3.289,5.662,2.547,4.115,3.303,0.228,7.92,8.085,7.995,1.274,7.728,8.035,7.317,6.603,1.719,3.415,7.775,8.264,0.645,1.155,7.132,3.242,3.07,3.191,6.854,11.317,5.413,10.534,20.361,8.801,1.28,3.257,5.637,1.746,7.239,3.255,3.403,3.158,7.582,5.066,0.43,10.286,0.928,3.441,10.247,1.226,6.416,1.208,5.005,10.073,2.829,2.437,2.911,7.429,2.471,2.051
2008,2,2008-02-01,3.095,1.869,1.978,5.155,2.171,0.622,6.945,14.401,0.512,1.738,13.063,6.275,5.77,10.496,1.739,2.874,4.736,1.611,9.987,1.102,4.339,7.641,0.531,1.268,8.903,7.317,0.41,7.165,1.76,2.769,9.812,6.231,1.196,0.98,1.217,2.924,8.165,5.008,1.673,9.939,1.604,8.232,9.495,4.396,1.787,1.742,7.062,0.919,1.385,3.557,6.859,6.05,0.245,1.74,13.875,6.989,0.976,8.254,9.703,1.291,2.226,10.368,7.183,14.419,2.529,0.416,6.496,6.245,1.129,8.063
2008,3,2008-03-01,1.344,0.972,1.303,3.195,1.997,2.54,2.97,7.449,0.47,1.657,7.516,3.997,5.632,1.676,0.865,0.872,0.084,1.12,3.286,1.338,1.738,2.263,2.5,3.157,1.762,1.763,0.283,4.633,2.015,1.595,0.227,3.477,1.348,0.219,2.196,4.536,2.486,1.877,2.136,1.881,1.896,1.317,4.549,0.059,1.966,0.784,6.092,2.389,1.947,1.913,1.248,2.608,0.081,2.231,2.369,9.212,1.433,2.961,3.33,4.144,7.616,6.652,0.293,4.846,0.233,3.263,4.538,2.602,0.801,0.505
2008,4,2008-04-01,0.23,1.944,2.238,1.296,0.509,1.48,3.717,3.77,0.176,0.383,0.57,0.747,0.684,2.909,2.118,0.507,0.946,0.259,2.124,1.27,0.802,2.335,0.486,0.301,1.199,1.812,0.574,0.132,1.712,0.498,0.816,0.948,5.666,1.398,0.162,1.133,0.336,0.744,0.124,0.927,3.18,0.302,1.664,0.558,0.202,0.802,1.471,1.595,0.505,1.837,1.52,0.153,0.859,1.875,2.491,4.84,1.818,0.827,1.137,0.466,2.806,1.185,0.555,0.292,1.179,1.209,4.551,0.314,0.187,0.383
2008,5,2008-05-01,0.009,1.239,0.671,0.01,0.171,0.219,0.698,0.013,0.045,0.008,0.244,0.224,0.002,0.237,0.021,0.19,0.009,0.015,0.718,0.286,0.006,0.155,0.005,0.014,0.085,0.018,0.188,0.599,0.23,0.198,1.262,1.221,0.155,0.413,0.048,1.564,0.001,0.022,0.037,0.127,0.337,0.215,0.019,0.247,0.019,0.196,0.029,0.364,0.429,0.282,0.207,0.023,0.048,0.031,0.403,0.243,0.089,0.367,0.453,0.039,1.735,0.003,0.437,0.212,0.407,0.181,0.352,0.004,0.189,0.023
2008,6,2008-06-01,0.078,0.166,0.095,0.02,0.059,0.005,0.064,0.041,0.007,0.004,0.033,0.044,0.123,0.033,0.037,0.253,0.027,0.001,0.106,0.001,0.119,0.002,0.003,0.012,0.035,0.012,0.01,0.038,0.013,0.003,0,0.068,0,0.002,0,0.125,0.031,0,0.022,0.05,0.009,0.005,0.188,0.001,0,0.03,0,0.001,0.005,0,0,0.002,0.002,0.076,0.011,0.002,0.003,0.072,0.023,0.001,0.233,0.012,0.012,0.018,0.236,0.107,0.038,0.027,0.001,0.033
2008,7,2008-07-01,0,0.005,0.001,0,0.005,0.001,0.052,0.001,0.001,0,0.006,0.214,0.004,0.013,0.014,0.002,0.006,0,0.019,0.001,0.001,0.002,0.002,0.001,0.003,0.037,0.008,0.142,0.002,0.002,0.016,0,0,0,0.004,0.051,0.004,0.023,0,0,0.006,0.25,0.005,0,0,0.001,0.004,0,0.001,0,0,0.001,0.002,0.004,0.018,0,0,0.023,0.004,0.001,0.005,0.001,0.006,0.005,0,0.005,0,0,0.001,0.004
2008,8,2008-08-01,0.002,0,0.029,0.001,0.174,0.002,0.001,0.002,0.021,0.05,0.029,0.002,0,0.001,0.001,0.006,0.002,0.006,0,0.003,0.004,0.001,0.007,0,0.001,0,0.001,0.004,0,0.001,0.001,0.003,0,0.235,0,0,0,0.001,0.1,0,0.024,0,0.002,0.001,0.016,0,0.032,0,0,0,0,0.002,0.001,0,0.247,0.004,0.001,0.006,0.005,0.001,0.002,0.005,0.001,0,0,0.003,0,0.007,0.002,0.009
2008,9,2008-09-01,0.001,0.001,0.226,0.155,0.103,0.001,0.019,0.049,0.189,0.338,0.04,0.005,0.069,0.093,0,0.025,0,0.042,0.528,0.025,0.001,0.003,0.011,0.018,0.02,0,0.087,0.002,0.059,0,0.024,0.029,0.007,0.031,0.666,0.029,1.207,0.001,0.097,3.086,0.009,0.024,0.027,0.001,0.168,0.066,0.048,0.447,0.002,0.011,0.096,0.074,1.318,0.058,0.007,0.002,0,0,0.142,0.071,0.185,0.012,0.007,1.568,0.166,0.266,0.195,0.013,0.159,0.134
2008,10,2008-10-01,1.338,0.055,1.035,1.451,0.793,0.109,0.508,0.026,0.001,0.001,0.022,1.22,0.858,0.146,1.582,0.674,0.169,0.045,0.039,1.597,1.632,1.747,0.031,0.425,0.184,0.062,1.464,0.504,1.013,0.004,0.003,0.135,0.84,1.226,0.003,0.633,0.339,2.225,0.006,0.02,0.003,0.014,1.344,1.561,1.347,0.405,0.762,0.816,0.39,0.311,0.893,1.158,0.454,0.013,0.793,0.044,0.811,0.869,0.735,0.105,0.685,2.746,0.79,0.129,0.074,0.91,0.095,0.691,0.065,1.237
2008,11,2008-11-01,0.02,0.837,0.533,3.052,3.739,0.086,2.054,1.503,0.401,1.771,0.135,1.519,4.232,2.841,1.708,0.402,0.719,1.735,2.436,4.557,2.248,4.817,2.382,3.1,2.56,0.418,1.546,2.237,0.913,1.72,5.411,0.051,5.124,2.841,2.466,2.359,0.017,1.367,1.633,0.161,4.47,2.658,2.265,4.598,0.955,0.7,1.04,0,0.042,1.013,0.485,0.093,5.314,4.777,1.53,0.063,2.509,2.537,1.85,4.377,2.94,0.412,1.902,0.408,4.363,0,1.303,2.191,1.488,4.06
2008,12,2008-12-01,0.658,0.997,1.386,7.964,8.344,1.319,1.147,3.116,5.091,4.298,3.567,4.635,4.243,3.962,5.975,1.926,2.481,0.249,1.019,4.26,0.353,4.225,2.423,4.243,0.787,2.368,0.81,3.122,2.059,4.109,1.638,6.519,4.073,2.639,1.95,3.402,6.883,1.485,0.067,6.537,7.907,3.174,12.111,3.276,2.151,4.91,1.744,1.696,2.911,1.998,4.49,7.636,7.825,1.638,1.639,3.437,2.056,6.802,7.642,3.518,3.784,2.416,0.42,2.012,4.38,4.008,0.596,4.6,3.79,2.003
2009,1,2009-01-01,1.572,4.991,0.288,0.984,4.771,5.021,8.787,0.394,9.27,2.442,7.652,7.071,1.834,3.237,6.206,4.276,7.256,1.919,1.127,7.181,2.664,6.273,3.156,6.079,1.08,4.851,2.547,3.73,7.185,5.775,6.778,5.431,7.737,0.993,7.374,0.351,10.206,7.261,7.644,5.105,2.344,1.773,15.047,7.37,1.949,4.224,5.19,9.185,10.938,1.308,3.589,1.019,8.636,8.236,1.014,6.414,6.223,2.973,4.776,1.426,1.392,1.056,10.588,5.508,1.886,7.363,7.999,1.867,3.827,1.143
2009,2,2009-02-01,2.947,2.606,2.451,4.247,9.368,16.897,1.113,2.505,13.471,2.565,6.355,0.701,1.327,0.11,8.63,2.393,2.16,0.535,7.074,0.16,3.873,2.73,12.621,8.583,1.765,9.571,5.962,3.506,1.509,1.345,4.737,7.522,2.223,0.979,1.974,8.838,0.579,0.34,8.089,7.218,1.826,14.616,1.946,3.26,1.11,5.624,9.217,0.342,1.025,5.905,2.369,5.725,9.382,9.3,9.705,4.96,5.492,0.545,7.434,1.621,1.541,2.766,1.252,2.003,6.855,0.239,1.733,2.444,1.028,5.06
2009,3,2009-03-01,1.985,1.875,0.224,0.071,2.109,0.148,2.167,1.664,1.322,0.684,2.075,1.427,1.874,1.48,6.83,1.072,0.779,0.16,3.381,1.245,2.899,2.313,7.293,1.945,4.786,1.72,2.523,4.774,0.379,0.272,1.189,4.21,1.753,1.945,0.178,1.676,7.136,2.284,2.199,3.763,3.559,1.316,1.348,2.744,1.45,0.094,3.138,2.283,0.935,2.549,0.99,3.142,6.724,4.911,2.805,2.211,3.869,2.566,2.563,3.205,0.256,2.336,4.781,0.23,2.355,1.26,2.35,0.099,0.06,2.297
2009,4,2009-04-01,2.963,1.806,1.63,1.555,2.05,0.41,2.074,1.573,0.677,2.028,2.089,0.223,1.916,0.359,1.85,0.326,1.3,0.463,0.443,1.592,0.576,2.498,0.341,0.564,0.233,1.467,1.595,0.403,4.857,0.443,1.734,1.369,1.175,1.627,0.626,1.805,1.455,0.31,0.288,1.225,0.33,2.936,0.24,2.465,3.176,0.249,2.341,2.215,1.373,2.516,7.181,0.261,1.256,1.488,0.616,0.531,1.61,0.322,1.129,1.615,3.064,0.561,1.914,1.051,1.798,0.76,1.557,3.689,3.226,3.196
2009,5,2009-05-01,1.401,0.071,0.005,0.577,0.276,0.014,0.003,0.001,0.139,0.225,0.016,0.161,0.444,0.016,0.647,0.01,0.211,0.015,0.063,0.204,0.469,0.01,0.319,0.386,0.405,0.38,0.017,0.025,0.084,0.006,0.346,0.013,0.241,0.162,0.687,0.258,0.218,1.208,0.887,1.548,0.014,0.604,0.24,0.254,0.102,0.38,0.114,0.165,0.278,0.218,0.542,0.023,0.019,1.002,0.641,0.019,0.432,0.396,0.374,0.433,0.259,0.808,0.043,0.209,0.049,0.001,0.424,0.407,0.149,0.322
2009,6,2009-06-01,0.063,0.201,0.04,0.075,0,0.008,0.014,0.01,0.061,0.134,0.005,0.002,0.047,0.019,0.044,0.006,0,0.004,0.001,0,0.019,0.002,0.037,0,0,0.175,0.062,0.037,0.001,0,0.111,0.002,0.015,0.01,0.002,0.003,0.013,0.001,0.005,0.093,0.063,0.007,0,0.029,0.011,0.026,0,0.007,0.041,0.001,0.001,0.006,0,0.024,0.001,0.007,0.358,0.005,0.147,0.005,0.01,0.001,0.039,0.046,0.008,0.01,0.014,0.042,0.045,0.014
2009,7,2009-07-01,0.001,0.049,0,0.001,0,0.001,0.627,0.001,0.01,0.009,0.009,0,0.029,0,0.009,0.026,0,0,0.005,0.001,0,0.004,0.166,0.001,0,0.004,0,0,0.004,0.016,0.005,0.006,0,0,0.004,0.003,0.001,0.001,0.001,0.002,0.026,0.004,0,0.001,0.045,0.001,0,0,0.001,0,0,0.137,0.05,0.004,0.003,0.004,0.001,0.024,0,0.005,0.002,0.001,0.002,0.001,0.003,0.001,0.001,0.006,0.004,0.003
