,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
415,2010-05-01,1.03,11.83333333,5,2010,0.314617708,6.2,3.780715072044211,2010,26.45,23.113095238095237,1.144372907545712,0.8774246716456348,1.7820317039557882,0.0,0.0,0.0,0.6068539029377739,0,22316.541370906194,70832.76347140258,244538.45947604766,8.2620242158997,12476.233828841054,0,0,0,4072.8651010039043,1035.6177886740713,12684.324900642254,0.0,16549.098929844957,31358.86483566375
416,2010-06-01,0.0,17.88888889,6,2010,0.329235416,6.9,6.016914039969972,2010,26.45,23.113095238095237,1.144372907545712,0.8774246716456348,0.0,0.0,0.0,0.0,1.0,0,32500.16047496735,64817.59970457456,209173.62524354283,7.740358983602797,0.0,0,0,0,1070.7963192505958,2159.087271718757,11960.001909130493,0.0,1070.7963192505958,36435.63055175544
417,2010-07-01,0.0,20.94444444,7,2010,0.324617708,7.44,6.957662901372935,2010,26.45,23.113095238095237,1.144372907545712,0.8774246716456348,0.0,0.0,0.0,0.0,1.0,0,33160.846617760464,57193.07834454054,163298.76776224596,6.99287115336844,0.0,0,0,0,0.0,3144.335031314472,10230.361975015057,0.0,0.0,45874.85748129688
418,2010-08-01,0.0,20.11111111,8,2010,0.304617708,6.51,6.266636723596064,2010,26.45,23.113095238095237,1.144372907545712,0.8774246716456348,0.0,0.0,0.0,0.0,1.0,0,25878.86743802602,49555.5148564775,118942.9729728531,6.156400676949742,0.0,0,0,0,0.0,3208.255287495623,7986.692884136774,0.0,0.0,44355.794789392865
419,2010-09-01,0.0,20.66666667,9,2010,0.28,5.1,5.920968291004169,2010,26.45,23.113095238095237,1.144372907545712,0.8774246716456348,0.0,0.0,0.0,0.0,1.0,0,21147.846121273764,42860.24531508616,84743.05047350001,5.418281894537329,0.0,0,0,0,0.0,2503.736235973474,5817.318825353596,0.0,0.0,34199.92249935309
420,2010-10-01,1.91,16.72222222,10,2010,0.25,3.41,4.267409409201708,2011,29.44,23.113095238095237,1.273736801442184,1.144372907545712,0.0,0.0,0.0,0.0,1.0,0,13981.75603340178,39316.844556568496,70899.4436837454,5.081154851261157,13494.910275196857,0,0,0,0.0,2046.0180018860592,4144.652941791662,0.0,13494.910275196857,27338.517064951484
421,2010-11-01,3.32,11.05555556,11,2010,0.225382292,1.8,2.527212113470018,2011,29.44,23.113095238095237,1.273736801442184,1.144372907545712,0.792787886529982,0.792787886529982,0.0,0.0,0.825097688949306,0,8520.745958472937,40459.18858836156,75362.43352669553,5.189840007721892,21517.842326416645,0,0,0,1510.6056025248845,1116.118738166465,3467.5833144231515,0.0,23028.44792894153,18565.458085991395
422,2010-12-01,6.49,9.0,12,2010,0.215382292,0.93,1.957509770766334,2011,29.44,23.113095238095237,1.273736801442184,1.144372907545712,4.532746775999999,3.739958889470017,0.7925313397636493,37248.97296889152,0.0,0,8848.389172861393,54242.7280108894,146099.12352447648,6.679520791342934,43285.6404021302,0,0,0,2408.6839044995368,0.0,3685.861319267383,0.0,82943.29727552125,12206.60727774032
423,2011-01-01,1.67,9.777777777999999,1,2011,0.225382292,1.24,2.229569125502722,2011,29.44,23.113095238095237,1.273736801442184,1.144372907545712,3.9731776504972767,0.0,0.0,0.0,0.12345033886859302,0,10195.397814486027,54873.72980474247,149777.67187986325,6.746538134431785,14932.756248926356,0,0,0,4845.347584156615,105.68170491166931,7145.484599923153,0.0,19778.103833082972,16099.555477696214
424,2011-02-01,5.03,7.722222222,2,2011,0.245382292,1.68,1.906110593606082,2011,29.44,23.113095238095237,1.273736801442184,1.144372907545712,4.532746775999999,0.5595691255027222,2.5643202808911965,120523.05320188623,0.0,0,12559.58190398874,79069.38,299572.4676801453,9.0,45500.319601992545,0,0,0,1671.5565195143602,0.0,7325.396771806136,0.0,167694.92932339312,17520.794586292162
