,date,precip_in,mean_temp_c,month,year,p,eto_zone_8,ETo,wy,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
0,1975-10-01,1.56,15.55555556,10,1975,0.25,3.41,3.73696167520967,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,648.0,0.0,0,0,0,0.0,0.0,0.0,0.0,,
1,1975-11-01,0.28,11.16666667,11,1975,0.22556528,1.8,2.1426673391074895,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,138.55915459561766,776.0,0.0,649.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,1975-12-01,0.31,9.166666667000001,12,1975,0.21556528,0.93,1.5124336031163823,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.80403966819273,776.0,0.0,649.0,40.096786612226666,0,0,0,0.0,13.197793462729,0.0,0.0,40.096786612226666,151.75694805834667
3,1976-01-01,0.22,9.333333332999999,1,1976,0.22556528,1.24,1.6292675877926803,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,105.35930401059333,776.0,0.0,649.0,28.455784047386665,0,0,0,4.050200634160129,9.315858768975103,0.0,0.0,32.50598468154679,107.11989843716783
4,1976-02-01,1.03,10.16666667,2,1976,0.24556528,1.68,2.0277834003346493,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,132.47114609258384,783.9366634763172,20.704339503436344,649.0215670203161,133.22480713094666,0,0,0,2.874335933920092,10.035499550837077,0.0,0.0,136.09914306486675,115.39480356143041
5,1976-03-01,1.94,11.22222222,3,1976,0.27,3.41,2.583379519004056,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,178.74247144056167,830.2727653866534,141.5811270956176,649.1474803407247,253.49468639444223,0,0,0,13.45711823608043,12.617909159473303,0.9859617862842717,0.0,266.95180463052264,146.0750170383414
6,1976-04-01,1.02,12.55555556,4,1976,0.29443472,4.8,3.3045549562702132,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,224.86676139828808,816.5702106601035,105.83533215679162,649.1102451376634,141.15852719373552,0,0,0,25.605651383493193,17.02526424886891,6.742237826624075,0.0,166.7641785772287,202.50997351605466
7,1976-05-01,0.0,17.33333333,5,1976,0.31443472,6.2,5.394106750837404,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,348.8189032208188,776.0,0.0,649.0,0.0,0,0,0,14.25850809158965,21.41861418127642,5.039986575180549,0.0,14.25850809158965,251.32536215474502
8,1976-06-01,0.07,19.83333333,6,1976,0.32886944,6.9,6.662450757156016,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,430.838482296089,776.0,0.0,649.0,9.054113105986666,0,0,0,0.0,33.22508609438085,0.0,0.0,9.054113105986666,382.04398931519967
9,1976-07-01,0.0,21.22222222,7,1976,0.32443472,7.44,7.132027780835918,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,461.2044631607227,776.0,0.0,649.0,0.0,0,0,0,0.9145614335200292,41.03747112007313,0.0,0.0,0.9145614335200292,471.87595341616213
10,1976-08-01,0.96,20.16666667,8,1976,0.30443472,6.51,6.293420183378506,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,406.9745051918101,776.0,0.0,649.0,124.17069402496,0,0,0,0.0,43.92983824597137,0.0,0.0,124.17069402496,505.1343014066941
11,1976-09-01,1.33,20.44444444,9,1976,0.28,5.1,5.8848540117971995,1976,8.719999999999999,18.449111111111108,0.47265149781380617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,380.55389276288554,776.0,0.0,649.0,172.02814901374666,0,0,0,12.542556802560402,38.76442144724027,0.0,0.0,184.57070581630705,445.7389266390504
12,1976-10-01,1.01,18.16666667,10,1976,0.25,3.41,4.54737640819129,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,294.0636743963701,776.0,0.0,649.0,130.63791767209332,0,0,0,8.213107796523687,36.2478516326119,0.0,0.0,138.85102546861702,416.80174439549745
13,1976-11-01,1.16,14.0,11,1976,0.22556528,1.8,2.9361033158918675,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,189.8680144276741,776.0,0.0,649.0,150.03958861349332,0,0,0,6.237021710142048,28.00963711781503,0.0,0.0,156.27661032363537,322.07331151418515
14,1976-12-01,1.05,9.166666667000001,12,1976,0.21556528,0.93,1.5124336031163823,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,97.80403966819273,776.0,0.0,649.0,135.8116965898,0,0,0,7.163312063133441,18.084974947401616,0.0,0.0,142.97500865293344,207.9529893750757
15,1977-01-01,1.61,8.444444444,1,1977,0.22556528,1.24,1.380346496712834,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.22965350328716605,0.22965350328716605,0.0,0.0,0.9401098350786894,0.0,94.03195114121965,817.4638877859837,108.16666378952283,649.112673608114,208.24460143769335,0,0,0,6.484032470939753,8.757930450917547,0.0,0.0,214.7286339086331,106.56197011911027
16,1977-02-01,1.13,11.83333333,2,1977,0.24556528,1.68,2.5358933240182315,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,177.2680319805515,838.8430079526976,163.93828161573276,649.1707690433498,153.96895922465933,0,0,0,9.942183122107624,8.956566411516574,5.151006967820806,0.0,163.91114234676695,108.13952452055703
17,1977-03-01,2.03,10.5,3,1977,0.27,3.41,2.341289671750995,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,170.33771977132167,873.0455961594712,253.1624247638378,649.263710859129,283.83299573830425,0,0,0,7.350911270513273,16.88482352863427,7.806908351526724,0.0,291.1839070088175,201.95976386071248
18,1977-04-01,0.06,14.77777778,4,1977,0.29443472,4.8,4.11685873449061,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,276.3270217129984,805.4500954272527,76.8263358971808,649.0800274332262,8.73120792449714,0,0,0,13.550985717009954,16.22470959075277,12.05585314608964,0.0,22.282193641507092,198.6182825081641
19,1977-05-01,1.27,13.88888889,5,1977,0.31443472,6.2,4.049511276405736,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,261.8683958742376,776.0,0.0,649.0,170.5016210757943,0,0,0,0.4168524296103804,26.32021659905919,3.6585485551127004,0.0,170.91847350540468,306.30578686717024
20,1977-06-01,0.0,19.94444444,6,1977,0.32886944,6.9,6.7078159719392705,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,433.7720995187395,776.0,0.0,649.0,0.0,0,0,0,8.140227058221924,24.94302894132736,0.0,0.0,8.140227058221924,286.811424815565
21,1977-07-01,0.0,21.38888889,7,1977,0.32443472,7.44,7.19915799760592,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,465.54555051184946,776.0,0.0,649.0,0.0,0,0,0,0.0,41.31689888012436,0.0,0.0,0.0,475.08899839886385
22,1977-08-01,0.0,21.66666667,8,1977,0.30443472,6.51,6.860347530225422,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,443.6358069545772,776.0,0.0,649.0,0.0,0,0,0,0.0,44.34332788100158,0.0,0.0,0.0,509.88887839285104
23,1977-09-01,0.43,19.88888889,9,1977,0.28,5.1,5.691733907063367,1977,9.75,18.449111111111108,0.5284807458353912,0.47265149781380617,0.0,0.0,0.0,0.0,1.0,0.0,368.06545932343107,776.0,0.0,649.0,55.61812336534667,0,0,0,0.0,42.25641943287958,0.0,0.0,55.61812336534667,485.8922263874568
24,1977-10-01,0.21,17.83333333,10,1977,0.25,3.41,4.44391920612302,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,567.54100528125,314.99127182774413,850.5769539475042,194.54857551522826,649.2026547661617,27.162339317959997,0,0,0,2.9690155236364046,35.058325284187056,0.0,0.0,597.6723601228464,403.1237846076181
25,1977-11-01,1.22,13.16666667,11,1977,0.22556528,1.8,2.7027397939671354,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,0.0,0.0,0.0,0.0,1.0,484.1958226875001,217.85105390158654,967.2454050716607,498.9010567086801,649.5196886007382,172.965543714862,0,0,0,1.4499843254968485,30.002995906532316,9.264601800130771,0.0,658.611350727859,354.2588695344072
26,1977-12-01,3.84,11.66666667,12,1977,0.21556528,0.93,2.1814870124940664,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,1.6585129875059335,1.6585129875059335,0.0,0.0,0.5674848633958689,356.39987604375,224.47511979796977,1234.8005842564987,1230.2398340967222,650.1965380611613,619.0903775268127,0,0,0,9.233274214778705,11.775518797266496,23.758177698446243,0.0,984.7235277853415,253.38475039729929
27,1978-01-01,8.54,11.11111111,1,1978,0.22556528,1.24,2.1271097696723382,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.8345779075563855,2.176064920050452,4.236825310277209,576520.7822087763,0.0,266.7045843,727.8260595228851,4106.0,9091.5,653.5,1757.6842096520672,0,0,0,33.048381178503874,0.0,58.58527697455653,0.0,578578.2193839069,283.0603967725263
28,1978-02-01,4.41,11.22222222,2,1978,0.24556528,1.68,2.3495863515944304,1978,27.209999999999997,18.449111111111108,1.4748678045313837,0.5284807458353912,3.8345779075563855,0.0,2.0604136484055697,280368.2477469662,0.0,139.70240130000005,803.9501299705609,4106.0,9091.5,653.5,3018.16993560621,0,0,0,93.82897854764836,0.0,432.9465124215,0.0,283619.94906242006,1160.7725719443852
