,date,precip_in,mean_temp_c,month,year,wy,count_col,p,eto_zone_8,ETo,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
1184,2074-06-01,0.029722441000000002,26.109,6,2074,2074,,0.32886944,6.9,9.224723480312713,28.391866338999996,18.7158159043871,1.5169985900718745,0.8165818761028513,0.0,0.0,0.0,0.0,1.0,586.489393476544,2005.5428481090996,2608.91442748085,5078.8208963991,652.2969499219126,18.734193855872302,0,0,0,21.5485438765609,232.5000503297142,356.289899606937,0.0,626.7721312089773,3029.7290742001123
1185,2074-07-01,0.024570551,27.963,7,2074,2074,,0.32443472,7.44,9.84708696795371,28.391866338999996,18.7158159043871,1.5169985900718745,0.8165818761028513,0.0,0.0,0.0,0.0,1.0,1330.3503700586461,1705.2732762524836,2078.104863054968,3982.9712584665504,651.8791524451675,10.684664367411086,0,0,0,1.5452605398019474,191.0284482266488,241.85863656266037,0.0,1342.5802949658591,2438.429932898409
1186,2074-08-01,0.020182953,27.783,8,2074,2074,,0.30443472,6.51,9.172025281697598,28.391866338999996,18.7158159043871,1.5169985900718745,0.8165818761028513,0.0,0.0,0.0,0.0,1.0,1865.2955650527883,1548.0346412188378,2025.334113687468,3798.7649834397744,651.7808828932727,6.990984218621549,0,0,0,0.8813077496159775,162.4276978534864,189.67315794183202,0.0,1873.1678570210258,2057.374132047802
1187,2074-09-01,0.42800315,27.441,9,2074,2074,,0.28,5.1,8.316970012660253,28.391866338999996,18.7158159043871,1.5169985900718745,0.8165818761028513,0.0,0.0,0.0,0.0,1.0,2176.7020646647475,1498.1412636192229,2161.5678709992553,4244.1446413959975,652.0118342071378,144.48734051078048,0,0,0,0.5766403470853284,147.4506792971021,180.90106705045014,0.0,2321.7660455226132,1876.38638756639
1188,2074-10-01,0.023693031,23.495,10,2074,2075,,0.25,3.41,6.20113974914273,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,0.0,0.0,0.0,0.0,1.0,2192.3742871639542,1222.2879195786368,2365.283742713802,4624.245479155294,652.1416722388233,8.536417616228217,0,0,0,22.140220535568822,142.69832284227647,202.11050109495628,0.0,2223.050925315751,1842.9500875564556
1189,2074-11-01,0.0,18.677,11,2074,2075,,0.22556528,1.8,4.245832751581149,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,0.0,0.0,0.0,0.0,1.0,2038.6382102867074,928.0999477750605,2623.0895150434812,5105.269315034921,652.3059843945465,0.0,0,0,0,1.3080604012702823,116.42322415770406,220.2112910720093,0.0,2039.9462706879776,1558.92243480835
1190,2074-12-01,2.47987063,15.66,12,2074,2075,,0.21556528,0.93,3.250188322898841,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,0.0,0.0,0.0,0.0,1.0,1635.1307213552307,922.3628232283663,3405.4500167758088,6565.027357623442,652.8046207882574,1084.2471539516478,0,0,0,0.0,88.40174768136343,243.1181372619336,0.0,2719.377875306878,1259.6198327183577
1191,2075-01-01,1.719061063,14.092,1,2075,2075,,0.22556528,1.24,2.9618666488154113,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,0.0,0.0,0.0,0.0,1.0,889.3194237640581,922.991680938656,3739.4999453110568,7273.417875914874,653.0348984077551,975.7801253183893,0,0,0,166.1423832613296,87.85528516101823,312.6333056629604,0.0,2031.241932343777,1322.851414052345
1192,2075-02-01,9.893213543,15.527000000000001,2,2075,2075,,0.24556528,1.68,3.6619665424062995,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,3.8345779075563855,3.8345779075563855,2.3966690930373153,326123.79294039553,0.0,388.34756275796326,1253.0028852600221,4106.0,9091.5,653.5,6166.476329530222,0,0,0,149.5216611531597,0.0,346.3675854107176,0.0,332828.1384938369,1269.3592663493737
1193,2075-03-01,4.081344055,15.993,3,2075,2075,,0.27,3.41,4.18255056643942,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,3.733371396116966,0.0,0.0,0.0,0.02639312953845141,72.06526058363983,1431.1293854833548,4106.0,9091.5,653.5,2793.240345502525,0,0,0,944.9073211571607,3.149989187804917,432.9465124215,0.0,3810.212927243326,1689.0993868693272
1194,2075-04-01,0.322700787,19.437,4,2075,2075,,0.29443472,4.8,5.819975451987221,18.64511366,18.7158159043871,0.9962223263603204,1.5169985900718745,0.0,0.0,0.0,0.0,1.0,41.765630397339486,1863.3483441559504,3841.971553717904,7781.744674471176,653.1649385199465,220.85392596822294,0,0,0,428.0164410228046,136.315425012336,432.9465124215,0.0,690.6359973883671,2000.3913229171908
