,date,precip_in,mean_temp_c,month,year,wy,count_col,p,eto_zone_8,ETo,annual_precip,mean_annual_precip,precip_percent,precip_percent_lag1,soil_water,water_into_soil,excess_water,runoff,water_cap_percent,deep_fault_flow,pond_et,pond_area,pond_volume,pond_elev,direct_rainfall,gw_storage,gw_in_seep,gw_seep_percent,gw_in,gw_out_et,gw_out_bottom,not_root_water,ins,outs
1363,2089-05-01,0.043937008,19.88,5,2089,2089,,0.314617708,6.2,6.397208850101155,33.945944886999996,26.920091757540323,1.260989196944016,0.8504653886473925,0.0,0.0,0.0,0.0,1.0,0,52525.12715840939,98527.58299284635,458022.95993641205,10.862643499602575,804.8122974038887,0,0,0,1005.3272107489342,4086.549166731918,25842.288578340977,0.0,1810.139508152823,72167.81749275884
1364,2089-06-01,0.002362205,23.193,6,2089,2089,,0.329235416,6.9,7.8217581295622916,33.945944886999996,26.920091757540323,1.260989196944016,0.8504653886473925,0.0,0.0,0.0,0.0,1.0,0,57114.50828420849,87624.04667310463,378120.23336552316,10.22650291706904,38.36696052363925,0,0,0,66.95218728621583,5081.716364928187,22401.202195361213,0.0,105.31914780985508,80008.04571869879
1365,2089-07-01,0.115944882,27.963,7,2089,2089,,0.324617708,7.44,9.31238945620693,33.945944886999996,26.920091757540323,1.260989196944016,0.8504653886473925,0.0,0.0,0.0,0.0,1.0,0,60323.28115350216,77732.93602530155,298664.6801265077,9.358308501581346,1674.7765471347407,0,0,0,3.191740403156932,5525.731152394188,18493.282089950688,0.0,1677.9682875378976,81133.52152655336
1366,2089-08-01,0.866535433,27.733,8,2089,2089,,0.304617708,6.51,8.666233621153063,33.945944886999996,26.920091757540323,1.260989196944016,0.8504653886473925,0.0,0.0,0.0,0.0,1.0,0,49005.28358757015,67856.86017227384,229141.161033643,8.485686017227383,11103.84470359543,0,0,0,139.3243535269386,5836.174448457995,14607.2325480269,0.0,11243.16905712237,80766.68814998707
1367,2089-09-01,0.127559055,22.892,9,2089,2089,,0.28,5.1,6.564950154119591,33.945944886999996,26.920091757540323,1.260989196944016,0.8504653886473925,0.0,0.0,0.0,0.0,1.0,0,31835.787210986018,58192.28441393477,166538.36177400616,7.442306029566769,1426.87863513882,0,0,0,923.7268026225178,4741.177509648951,11206.943600179098,0.0,2350.6054377613377,64953.4046973982
1368,2089-10-01,0.006102361999999999,22.066999999999997,10,2089,2090,,0.25,3.41,5.648398329210213,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,22559.693365268573,47927.979686424806,123711.91874569922,6.592797968642481,58.53900750974855,0,0,0,175.99969829665508,3080.05805245419,8145.136470673127,0.0,234.53870580640364,43060.98173411333
1369,2089-11-01,6.767716535,17.217,11,2089,2090,,0.225382292,1.8,3.9624465956705213,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,2.8052699393294787,2.8052699393294787,0.0,0.0,0.38111037788767943,0,17767.52401417885,53807.73797761859,147747.44847550825,7.129124141258471,53470.37922475121,0,0,0,7.220549391223462,831.8160124483596,6050.560666616469,0.0,53477.599774142436,29442.0700443334
1370,2089-12-01,1.705,12.822000000000001,12,2089,2090,,0.215382292,0.93,2.8082974836298877,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,1.7019724556995914,0.0,0.0,0.0,0.6245163165277178,0,12354.899929831523,52793.12466795546,143399.10571980913,7.056651761996819,15123.457845948345,0,0,0,6595.354629056017,1073.5295651836686,7226.101651340941,0.0,21718.812475004364,26067.155230703458
1371,2090-01-01,2.3811417319999997,11.550999999999998,1,2090,2090,,0.225382292,1.24,2.642619945387839,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,1.4404942423117522,0.0,0.0,0.0,0.6822027981049184,0,11749.554624361645,53354.117658279814,145803.36139262776,7.096722689877129,20722.61677347121,0,0,0,1865.4172489099838,815.4475596069007,7013.430860124114,0.0,22588.034022381195,20183.77834956254
1372,2090-02-01,2.316062992,13.417,2,2090,2090,,0.245382292,1.68,3.3503544626432085,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.4062027716685437,0.0,0.0,0.0,0.9103848523329591,0,15092.42320865342,54056.69176895328,148814.39329551405,7.146906554925234,20370.434424259856,0,0,0,2556.050816258319,1034.8793866997544,7131.019326570494,0.0,22926.485240518174,19915.453337631894
1373,2090-03-01,9.962716535,12.235,3,2090,2090,,0.27,3.41,3.3566362578895683,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,4.532746775999999,4.126544004331455,2.4795362727789767,116538.2048206119,0.0,0,22920.7524359189,81941.86325209975,334273.29065124685,9.742732906512469,88778.78948340016,0,0,0,2512.610550436009,0.0,7278.284290061851,0.0,207829.60485444806,22370.70749871527
1374,2090-04-01,1.8460629919999998,17.179000000000002,4,2090,2090,,0.294617708,4.8,5.168103815075159,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,1.2107059529248394,0.0,0.0,0.0,0.7328979506785402,0,35117.79763164692,81541.23575275636,329265.4469094544,9.692654469094544,24936.43313230469,0,0,0,10950.503973801904,1625.233204362353,16348.795207617788,0.0,35886.93710610659,40894.78084789904
1375,2090-05-01,0.8116141729999999,19.164,5,2090,2090,,0.314617708,6.2,6.164390762572649,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,38900.55257084613,75726.32054482808,288631.6027241404,9.232895034051754,10909.601644285804,0,0,0,3075.807990813007,3397.5869565582734,16103.869232207646,0.0,13985.409635098811,54619.25382041284
1376,2090-06-01,0.62007874,22.732,6,2090,2090,,0.329235416,6.9,7.664892425196971,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,44132.996296089106,69093.72319592076,240937.2319592076,8.636715399490095,7740.61876669528,0,0,0,1345.6551599037641,3763.5620378002027,14116.53008288554,0.0,9086.273926599044,56780.644691531874
1377,2090-07-01,0.029291339,26.726999999999997,7,2090,2090,,0.324617708,7.44,8.897711251141208,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,44937.29473920412,60605.19628587479,182038.97214406088,7.700649535734348,333.6259339611423,0,0,0,954.773961862043,4269.79203372085,11783.871381159946,0.0,1288.3998958231855,60186.6597109699
1378,2090-08-01,1.338858268,25.273000000000003,8,2090,2090,,0.304617708,6.51,7.891752589851882,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,33748.419094888355,51316.99511961781,137267.98047847123,6.931699511961781,13376.005809103479,0,0,0,41.151407187050765,4347.606534737425,8903.247607938638,0.0,13417.15721629053,58188.14888188018
1379,2090-09-01,0.0,26.659000000000002,9,2090,2090,,0.28,5.1,7.655069843449817,27.784645668,26.920091757540323,1.0321155632843455,1.260989196944016,0.0,0.0,0.0,0.0,1.0,0,27721.44738045628,43455.82409677411,95190.76867741876,6.145582409677411,0.0,0,0,0,1649.8761203944175,3265.1019213666304,6713.566905191897,0.0,1649.8761203944175,43727.08792144688
